ref,exp,date,visitor,home,position,vpen,vpenyd,hpen,hpenyd
Steenson,238,1999-10-03,JAC,PIT,Field-Judge,5,32,7,65
Steenson,238,1999-10-10,BAL,TEN,Field-Judge,9,81,15,212
Steenson,238,1999-10-18,DAL,NYG,Field-Judge,10,59,9,75
Steenson,238,1999-10-24,SF,MIN,Field-Judge,15,104,4,30
Steenson,238,1999-11-07,DEN,SD,Field-Judge,8,61,6,55
Steenson,238,1999-11-14,TEN,CIN,Field-Judge,9,62,8,66
Steenson,238,1999-11-21,CAR,CLE,Field-Judge,4,24,4,20
Steenson,238,1999-11-25,CHI,DET,Field-Judge,3,25,6,40
Steenson,238,1999-12-05,SEA,OAK,Field-Judge,1,14,1,5
Steenson,238,1999-12-12,MIN,KC,Field-Judge,8,91,7,40
Steenson,238,1999-12-19,NO,BAL,Field-Judge,6,48,7,60
Steenson,238,1999-12-26,GB,TB,Field-Judge,2,20,2,25
Steenson,238,2000-01-02,MIA,WAS,Field-Judge,6,88,3,25
Steenson,238,2000-01-09,MIA,None,Field-Judge,6,67,2,10
Steenson,238,2000-09-03,SF,ATL,Field-Judge,7,42,4,51
Steenson,238,2000-09-10,GB,BUF,Field-Judge,2,12,5,33
Steenson,238,2000-09-17,NO,SEA,Field-Judge,4,40,4,32
Steenson,238,2000-09-24,TEN,PIT,Field-Judge,3,25,5,35
Steenson,238,2000-10-01,TB,WAS,Field-Judge,4,40,8,48
Steenson,238,2000-10-08,IND,NE,Field-Judge,5,52,7,34
Steenson,238,2000-10-15,CLE,DEN,Field-Judge,9,116,2,14
Steenson,238,2000-10-23,MIA,NYJ,Field-Judge,13,95,3,30
Steenson,238,2000-11-05,BAL,CIN,Field-Judge,6,50,6,40
Steenson,238,2000-11-12,ATL,DET,Field-Judge,10,82,9,70
Steenson,238,2000-11-19,CAR,MIN,Field-Judge,5,30,8,53
Steenson,238,2000-11-26,NYG,ARI,Field-Judge,4,45,12,99
Steenson,238,2000-12-03,TEN,PHI,Field-Judge,1,5,6,34
Steenson,238,2000-12-17,IND,MIA,Field-Judge,4,35,8,45
Steenson,238,2000-12-24,NYJ,BAL,Field-Judge,4,19,5,32
Steenson,238,2000-12-30,IND,None,Field-Judge,1,10,7,55
Steenson,238,2001-09-23,DET,CLE,Field-Judge,15,115,9,50
Steenson,238,2001-09-30,NO,NYG,Field-Judge,14,92,11,100
Steenson,238,2001-10-07,CAR,SF,Field-Judge,8,95,8,47
Steenson,238,2001-10-14,SD,NE,Field-Judge,11,93,7,51
Steenson,238,2001-10-21,STL,NYJ,Field-Judge,4,33,9,66
Steenson,238,2001-10-29,TEN,PIT,Field-Judge,4,41,4,20
Steenson,238,2001-11-11,CIN,JAC,Field-Judge,10,107,6,32
Steenson,238,2001-11-18,PHI,DAL,Field-Judge,3,22,10,81
Steenson,238,2001-11-25,MIA,BUF,Field-Judge,8,62,10,71
Steenson,238,2001-12-02,DET,CHI,Field-Judge,10,79,5,56
Steenson,238,2001-12-09,NYJ,PIT,Field-Judge,3,30,4,40
Steenson,238,2001-12-16,JAC,CLE,Field-Judge,9,85,5,72
Steenson,238,2001-12-30,IND,STL,Field-Judge,4,38,4,48
Steenson,238,2002-01-06,CIN,TEN,Field-Judge,5,90,11,95
Steenson,238,2002-01-12,NYJ,None,Field-Judge,0,0,5,76
Steenson,238,2002-09-08,PHI,TEN,Field-Judge,10,113,6,50
Steenson,238,2002-09-15,TB,BAL,Field-Judge,10,74,3,25
Steenson,238,2002-09-22,CIN,ATL,Field-Judge,8,72,7,70
Steenson,238,2002-10-06,NE,MIA,Field-Judge,6,49,5,35
Steenson,238,2002-10-13,NO,WAS,Field-Judge,12,90,11,87
Steenson,238,2002-10-20,SEA,STL,Field-Judge,2,15,6,35
Steenson,238,2002-11-03,PHI,CHI,Field-Judge,6,54,12,121
Steenson,238,2002-11-10,ATL,PIT,Field-Judge,11,95,4,25
Steenson,238,2002-11-17,BUF,KC,Field-Judge,13,139,5,39
Steenson,238,2002-11-24,NYG,HOU,Field-Judge,9,65,8,68
Steenson,238,2002-11-28,WAS,DAL,Field-Judge,6,56,6,48
Steenson,238,2002-12-08,NO,BAL,Field-Judge,4,35,8,69
Steenson,238,2002-12-15,OAK,MIA,Field-Judge,9,55,4,30
Steenson,238,2002-12-22,CHI,CAR,Field-Judge,3,32,4,40
Steenson,238,2002-12-30,SF,STL,Field-Judge,6,48,5,33
Steenson,238,2003-01-12,NYJ,None,Field-Judge,5,30,8,70
Steenson,238,2003-09-04,NYJ,WAS,Field-Judge,1,5,6,55
Steenson,238,2003-09-14,NE,PHI,Field-Judge,8,84,7,53
Steenson,238,2003-09-21,PIT,CIN,Field-Judge,6,53,7,49
Steenson,238,2003-09-28,ARI,STL,Field-Judge,10,92,5,35
Steenson,238,2003-10-12,MIA,JAC,Field-Judge,11,149,7,50
Steenson,238,2003-10-19,TEN,CAR,Field-Judge,5,40,5,45
Steenson,238,2003-10-26,HOU,IND,Field-Judge,7,52,3,13
Steenson,238,2003-11-09,SEA,WAS,Field-Judge,4,32,4,40
Steenson,238,2003-11-16,GB,TB,Field-Judge,7,29,8,48
Steenson,238,2003-11-23,PIT,CLE,Field-Judge,10,55,5,32
Steenson,238,2003-11-30,PHI,CAR,Field-Judge,4,35,9,70
Steenson,238,2003-12-07,CIN,BAL,Field-Judge,9,63,2,20
Steenson,238,2003-12-14,SEA,STL,Field-Judge,9,64,7,50
Steenson,238,2003-12-20,NE,NYJ,Field-Judge,5,31,4,25
Steenson,238,2003-12-28,TB,TEN,Field-Judge,4,31,4,50
Steenson,238,2004-01-03,DAL,None,Field-Judge,2,11,0,0
Steenson,238,2004-01-18,IND,None,Field-Judge,4,20,3,15
Steenson,238,2004-09-12,KC,DEN,Field-Judge,9,70,4,35
Steenson,238,2004-09-19,CHI,GB,Field-Judge,2,15,6,50
Steenson,238,2004-09-26,CLE,NYG,Field-Judge,8,80,8,59
Steenson,238,2004-10-03,ATL,CAR,Field-Judge,11,106,10,91
Steenson,238,2004-10-10,MIA,NE,Field-Judge,12,86,7,55
Steenson,238,2004-10-25,DEN,CIN,Field-Judge,8,88,9,65
Steenson,238,2004-10-31,ARI,BUF,Field-Judge,14,101,7,55
Steenson,238,2004-11-14,TB,ATL,Field-Judge,13,83,6,45
Steenson,238,2004-11-21,SD,OAK,Field-Judge,9,80,8,76
Steenson,238,2004-11-28,WAS,PIT,Field-Judge,6,68,6,59
Steenson,238,2004-12-05,TEN,IND,Field-Judge,9,105,7,88
Steenson,238,2004-12-12,CHI,JAC,Field-Judge,13,104,8,75
Steenson,238,2004-12-19,MIN,DET,Field-Judge,9,70,4,25
Steenson,238,2004-12-26,NE,NYJ,Field-Judge,3,25,4,20
Steenson,238,2005-01-02,MIA,BAL,Field-Judge,5,50,6,50
Steenson,238,2005-01-09,DEN,None,Field-Judge,5,24,4,25
Steenson,238,2005-09-11,NO,CAR,Field-Judge,9,74,11,84
Steenson,238,2005-09-18,SF,PHI,Field-Judge,2,15,6,50
Steenson,238,2005-09-25,TEN,STL,Field-Judge,11,80,11,75
Steenson,238,2005-10-02,DEN,JAC,Field-Judge,5,30,15,119
Steenson,238,2005-10-09,CHI,CLE,Field-Judge,7,57,5,55
Steenson,238,2005-10-16,SD,OAK,Field-Judge,5,35,8,51
Steenson,238,2005-10-30,MIA,NO,Field-Judge,5,34,8,77
Steenson,238,2005-11-06,PHI,WAS,Field-Judge,5,64,4,35
Steenson,238,2005-11-13,KC,BUF,Field-Judge,8,65,5,37
Steenson,238,2005-11-20,IND,CIN,Field-Judge,4,30,9,85
Steenson,238,2005-11-27,JAC,ARI,Field-Judge,11,81,11,105
Steenson,238,2005-12-04,MIN,DET,Field-Judge,11,94,3,30
Steenson,238,2005-12-19,GB,BAL,Field-Judge,10,94,7,71
Steenson,238,2005-12-24,OAK,DEN,Field-Judge,6,41,5,25
Steenson,238,2006-01-01,MIA,NE,Field-Judge,9,77,6,45
Steenson,238,2006-09-10,NO,CLE,Field-Judge,6,44,4,35
Steenson,238,2006-09-17,OAK,BAL,Field-Judge,6,45,10,72
Steenson,238,2006-09-24,NYJ,BUF,Field-Judge,8,52,6,43
Steenson,238,2006-10-01,DAL,TEN,Field-Judge,5,61,5,55
Steenson,238,2006-10-16,CHI,ARI,Field-Judge,6,50,9,65
Steenson,238,2006-10-22,JAC,HOU,Field-Judge,7,35,3,17
Steenson,238,2006-10-29,BAL,NO,Field-Judge,9,69,10,68
Steenson,238,2006-11-05,ATL,DET,Field-Judge,9,76,10,71
Steenson,238,2006-11-12,KC,MIA,Field-Judge,7,65,1,3
Steenson,238,2006-11-19,STL,CAR,Field-Judge,6,40,9,80
Steenson,238,2006-11-26,ARI,MIN,Field-Judge,8,64,8,63
Steenson,238,2006-12-03,HOU,OAK,Field-Judge,5,46,7,60
Steenson,238,2006-12-10,IND,JAC,Field-Judge,7,71,3,31
Steenson,238,2006-12-16,DAL,ATL,Field-Judge,4,32,8,68
Steenson,238,2006-12-31,SEA,TB,Field-Judge,3,20,8,51
Steenson,238,2007-01-13,IND,None,Field-Judge,3,19,6,39
Steenson,238,2007-09-09,KC,HOU,Field-Judge,5,40,6,45
Steenson,238,2007-09-23,ARI,BAL,Field-Judge,6,65,5,40
Steenson,238,2007-10-01,NE,CIN,Field-Judge,3,20,8,65
Steenson,238,2007-10-07,ATL,TEN,Field-Judge,8,66,6,40
Steenson,238,2007-10-21,STL,SEA,Field-Judge,8,45,4,25
Steenson,238,2007-10-28,BUF,NYJ,Field-Judge,7,50,2,25
Steenson,238,2007-11-04,DEN,DET,Field-Judge,12,84,2,32
Steenson,238,2007-11-11,CIN,BAL,Field-Judge,7,45,6,30
Steenson,238,2007-11-18,MIA,PHI,Field-Judge,3,15,4,40
Steenson,238,2007-11-25,NO,CAR,Field-Judge,5,76,5,35
Steenson,238,2007-12-02,CLE,ARI,Field-Judge,10,77,11,75
Steenson,238,2007-12-06,CHI,WAS,Field-Judge,9,49,7,48
Steenson,238,2007-12-16,NYJ,NE,Field-Judge,6,42,6,48
Steenson,238,2007-12-23,OAK,JAC,Field-Judge,11,88,6,42
Steenson,238,2007-12-30,MIN,DEN,Field-Judge,4,30,5,40
Steenson,238,2008-01-20,NYG,None,Field-Judge,6,50,7,37
Steenson,238,2008-09-14,SF,SEA,Side-Judge,9,60,10,75
Steenson,238,2008-09-21,HOU,TEN,Side-Judge,2,10,8,75
Steenson,238,2008-09-28,CLE,CIN,Side-Judge,9,52,6,55
Steenson,238,2008-10-05,BUF,ARI,Side-Judge,6,36,4,20
Steenson,238,2008-10-12,BAL,IND,Side-Judge,4,33,11,84
Steenson,238,2008-10-19,NYJ,OAK,Side-Judge,7,60,14,85
Steenson,238,2008-10-26,ATL,PHI,Side-Judge,6,51,7,70
Steenson,238,2008-11-02,DAL,NYG,Side-Judge,9,55,8,65
Steenson,238,2008-11-09,BAL,HOU,Side-Judge,7,55,10,76
Steenson,238,2008-11-17,CLE,BUF,Side-Judge,2,15,3,30
Steenson,238,2008-11-30,NO,TB,Side-Judge,5,45,1,5
Steenson,238,2008-12-07,MIN,DET,Side-Judge,6,35,4,32
Steenson,238,2008-12-14,GB,JAC,Side-Judge,3,30,6,58
Steenson,238,2008-12-21,PHI,WAS,Side-Judge,3,20,3,25
Steenson,238,2008-12-28,CAR,NO,Side-Judge,5,30,7,48
Steenson,238,2009-01-18,BAL,None,Side-Judge,6,53,6,67
Steenson,238,2009-09-13,MIA,ATL,Field-Judge,4,27,4,35
Steenson,238,2009-09-20,HOU,TEN,Field-Judge,6,40,8,64
Steenson,238,2009-09-27,GB,STL,Field-Judge,6,51,6,40
Steenson,238,2009-10-04,DET,CHI,Field-Judge,7,51,3,36
Steenson,238,2009-10-11,WAS,CAR,Field-Judge,4,20,5,27
Steenson,238,2009-10-18,BUF,NYJ,Field-Judge,8,64,14,96
Steenson,238,2009-11-01,DEN,BAL,Field-Judge,6,35,8,94
Steenson,238,2009-11-08,DAL,PHI,Field-Judge,11,70,8,82
Steenson,238,2009-11-15,SEA,ARI,Field-Judge,9,113,11,136
Steenson,238,2009-11-22,NO,TB,Field-Judge,4,55,3,18
Steenson,238,2009-11-29,CHI,MIN,Field-Judge,6,44,10,70
Steenson,238,2009-12-06,SD,CLE,Field-Judge,1,5,4,30
Steenson,238,2009-12-13,MIA,JAC,Field-Judge,4,27,2,10
Steenson,238,2009-12-21,NYG,WAS,Field-Judge,3,15,6,52
Steenson,238,2009-12-27,SEA,GB,Field-Judge,8,86,5,50
Steenson,238,2010-01-03,CIN,NYJ,Field-Judge,7,44,4,20
Steenson,238,2010-09-12,CLE,TB,Field-Judge,5,47,6,55
Steenson,238,2010-09-19,HOU,WAS,Field-Judge,5,45,7,58
Steenson,238,2010-09-26,PHI,JAC,Field-Judge,7,84,4,67
Steenson,238,2010-10-10,TEN,DAL,Field-Judge,4,40,12,133
Steenson,238,2010-10-17,DET,NYG,Field-Judge,11,91,2,15
Steenson,238,2010-10-24,ARI,SEA,Field-Judge,5,32,10,95
Steenson,238,2010-10-31,GB,NYJ,Field-Judge,3,15,7,55
Steenson,238,2010-11-07,KC,OAK,Field-Judge,12,100,15,140
Steenson,238,2010-11-14,CIN,IND,Field-Judge,4,38,5,45
Steenson,238,2010-11-22,DEN,SD,Field-Judge,8,56,5,40
Steenson,238,2010-11-28,CAR,CLE,Field-Judge,8,68,5,46
Steenson,238,2010-12-05,NO,CIN,Field-Judge,11,100,7,43
Steenson,238,2010-12-13,NYG,MIN,Field-Judge,7,55,10,71
Steenson,238,2010-12-19,BUF,MIA,Field-Judge,5,44,4,35
Steenson,238,2010-12-25,DAL,ARI,Field-Judge,7,49,6,43
Steenson,238,2011-01-02,JAC,HOU,Field-Judge,2,15,5,48
Steenson,238,2011-01-08,NYJ,None,Field-Judge,3,15,2,10
Steenson,238,2011-09-11,NYG,WAS,Field-Judge,8,63,3,25
Steenson,238,2011-09-18,DAL,SF,Field-Judge,8,83,5,25
Steenson,238,2011-10-03,IND,TB,Field-Judge,6,50,14,106
Steenson,238,2011-10-16,JAC,PIT,Field-Judge,4,22,8,65
Steenson,238,2011-10-23,SD,NYJ,Field-Judge,13,95,8,60
Steenson,238,2011-10-30,MIA,NYG,Field-Judge,4,30,7,46
Steenson,238,2011-11-06,CLE,HOU,Field-Judge,4,35,2,15
Steenson,238,2011-11-13,DEN,KC,Field-Judge,8,65,4,40
Steenson,238,2011-11-20,CIN,BAL,Field-Judge,6,43,6,69
Steenson,238,2011-11-27,CHI,OAK,Field-Judge,7,61,6,44
Steenson,238,2011-12-04,IND,NE,Field-Judge,5,29,3,20
Steenson,238,2011-12-11,PHI,MIA,Field-Judge,7,69,7,81
Steenson,238,2011-12-15,JAC,ATL,Field-Judge,5,40,4,31
Steenson,238,2011-12-24,SF,SEA,Field-Judge,6,77,6,51
Steenson,238,2012-01-01,TEN,HOU,Field-Judge,6,47,7,55
Steenson,238,2012-01-08,PIT,None,Field-Judge,6,61,5,30
Steenson,238,2012-09-30,NYG,PHI,Field-Judge,7,55,5,49
Steenson,238,2012-10-07,CHI,JAC,Field-Judge,12,80,6,49
Steenson,238,2012-10-21,DAL,CAR,Field-Judge,6,43,9,71
Steenson,238,2012-10-25,TB,MIN,Field-Judge,4,49,5,32
Steenson,238,2012-11-04,BUF,HOU,Field-Judge,3,15,7,42
Steenson,238,2012-11-11,OAK,BAL,Field-Judge,10,105,4,41
Steenson,238,2012-11-18,GB,DET,Field-Judge,9,80,7,50
Steenson,238,2012-11-25,PIT,CLE,Field-Judge,9,68,10,90
Steenson,238,2012-12-02,NE,MIA,Field-Judge,6,50,7,77
Steenson,238,2012-12-09,PHI,TB,Field-Judge,2,13,8,64
Steenson,238,2012-12-23,IND,KC,Field-Judge,4,48,9,75
Steenson,238,2012-12-30,BAL,CIN,Field-Judge,10,102,4,40
Steenson,238,2013-01-20,BAL,None,Field-Judge,5,60,4,40
Steenson,238,2013-09-09,PHI,WAS,Field-Judge,8,65,10,75
Steenson,238,2013-09-22,ATL,MIA,Field-Judge,7,59,2,13
Steenson,238,2013-09-29,CIN,CLE,Field-Judge,3,25,5,80
Steenson,238,2013-10-06,SEA,IND,Field-Judge,7,85,3,35
Steenson,238,2013-10-13,CAR,MIN,Field-Judge,6,40,5,55
Steenson,238,2013-10-20,SF,TEN,Field-Judge,5,42,10,100
Steenson,238,2013-10-27,WAS,DEN,Field-Judge,1,5,6,57
Steenson,238,2013-11-03,KC,BUF,Field-Judge,5,38,6,48
Steenson,238,2013-11-17,OAK,HOU,Field-Judge,8,77,9,50
Steenson,238,2013-11-21,NO,ATL,Field-Judge,5,66,3,25
Steenson,238,2013-12-01,TB,CAR,Field-Judge,4,30,3,25
Steenson,238,2013-12-08,NYG,SD,Field-Judge,7,72,6,30
Steenson,238,2013-12-15,BUF,JAC,Field-Judge,7,67,6,80
Steenson,238,2013-12-22,NE,BAL,Field-Judge,7,58,9,83
Steenson,238,2013-12-29,DEN,OAK,Field-Judge,6,56,2,10
Steenson,238,2014-01-12,SF,None,Field-Judge,5,40,8,73
Steenson,238,2014-02-02,DEN,None,Field-Judge,5,44,10,104
Rose,236,1999-09-12,NE,NYJ,Side-Judge,6,43,6,40
Rose,236,1999-09-19,JAC,CAR,Side-Judge,5,35,5,37
Rose,236,1999-09-26,DEN,TB,Side-Judge,8,62,2,14
Rose,236,1999-10-04,BUF,MIA,Side-Judge,8,74,7,50
Rose,236,1999-10-10,SF,STL,Side-Judge,7,70,11,73
Rose,236,1999-10-17,SEA,SD,Side-Judge,6,49,10,56
Rose,236,1999-10-31,DAL,IND,Side-Judge,6,50,6,40
Rose,236,1999-11-07,PHI,CAR,Side-Judge,11,93,7,74
Rose,236,1999-11-14,MIN,CHI,Side-Judge,6,62,11,102
Rose,236,1999-11-28,NO,STL,Side-Judge,8,80,7,50
Rose,236,1999-12-02,PIT,JAC,Side-Judge,9,76,9,98
Rose,236,1999-12-12,DET,TB,Side-Judge,8,61,7,58
Rose,236,1999-12-19,ATL,TEN,Side-Judge,5,46,14,90
Rose,236,1999-12-26,KC,SEA,Side-Judge,11,64,5,55
Rose,236,2000-01-02,SD,DEN,Side-Judge,6,50,6,45
Rose,236,2000-01-08,DET,None,Side-Judge,12,126,6,75
Rose,236,2000-09-03,TB,NE,Side-Judge,4,25,5,33
Rose,236,2000-09-10,WAS,DET,Side-Judge,6,55,7,50
Rose,236,2000-09-17,BAL,MIA,Side-Judge,4,20,6,38
Rose,236,2000-09-24,SF,DAL,Side-Judge,8,94,5,62
Rose,236,2000-10-01,PIT,JAC,Side-Judge,7,55,10,75
Rose,236,2000-10-15,ATL,STL,Side-Judge,8,40,11,96
Rose,236,2000-10-22,DEN,CIN,Side-Judge,6,38,9,69
Rose,236,2000-10-29,PHI,NYG,Side-Judge,8,74,5,35
Rose,236,2000-11-05,MIA,DET,Side-Judge,7,62,5,40
Rose,236,2000-11-12,GB,TB,Side-Judge,4,35,6,37
Rose,236,2000-11-19,DAL,BAL,Side-Judge,3,15,6,55
Rose,236,2000-11-26,ATL,OAK,Side-Judge,10,55,12,108
Rose,236,2000-12-03,DEN,NO,Side-Judge,4,21,6,45
Rose,236,2000-12-11,BUF,IND,Side-Judge,10,106,7,67
Rose,236,2000-12-24,ARI,WAS,Side-Judge,7,50,8,85
Rose,236,2001-01-06,NO,None,Side-Judge,7,40,5,60
Rose,236,2001-09-23,NYG,KC,Side-Judge,2,15,2,10
Rose,236,2001-09-30,PIT,BUF,Side-Judge,12,125,6,57
Rose,236,2001-10-08,STL,DET,Side-Judge,3,15,8,68
Rose,236,2001-10-21,NE,IND,Side-Judge,4,35,4,53
Rose,236,2001-10-28,OAK,PHI,Side-Judge,7,65,5,31
Rose,236,2001-11-04,SEA,WAS,Side-Judge,1,16,6,45
Rose,236,2001-11-11,KC,NYJ,Side-Judge,3,25,0,0
Rose,236,2001-11-18,ATL,GB,Side-Judge,9,70,3,25
Rose,236,2001-11-22,DEN,DAL,Side-Judge,6,65,5,34
Rose,236,2001-12-02,TB,CIN,Side-Judge,7,52,8,47
Rose,236,2001-12-09,TEN,MIN,Side-Judge,3,20,5,35
Rose,236,2001-12-16,PIT,BAL,Side-Judge,7,70,3,35
Rose,236,2001-12-30,SEA,SD,Side-Judge,4,24,10,64
Rose,236,2002-01-06,NE,CAR,Side-Judge,6,70,4,37
Rose,236,2002-01-27,PHI,None,Side-Judge,2,15,6,38
Rose,236,2002-09-08,SD,CIN,Side-Judge,4,39,9,57
Rose,236,2002-09-15,GB,NO,Side-Judge,7,73,9,59
Rose,236,2002-09-23,STL,TB,Side-Judge,5,33,8,50
Rose,236,2002-09-29,HOU,PHI,Side-Judge,11,83,4,32
Rose,236,2002-10-06,KC,NYJ,Side-Judge,7,65,4,25
Rose,236,2002-10-13,KC,SD,Side-Judge,3,30,4,35
Rose,236,2002-10-20,BUF,MIA,Side-Judge,4,40,6,56
Rose,236,2002-10-27,PIT,BAL,Side-Judge,7,51,13,100
Rose,236,2002-11-03,JAC,NYG,Side-Judge,8,63,7,59
Rose,236,2002-11-10,NYG,MIN,Side-Judge,9,84,10,84
Rose,236,2002-11-17,NYJ,DET,Side-Judge,4,45,5,47
Rose,236,2002-11-24,GB,TB,Side-Judge,7,62,6,54
Rose,236,2002-12-01,HOU,IND,Side-Judge,14,92,9,75
Rose,236,2002-12-08,CIN,CAR,Side-Judge,5,39,10,91
Rose,236,2002-12-15,WAS,PHI,Side-Judge,9,73,11,91
Rose,236,2002-12-21,MIA,MIN,Side-Judge,8,65,7,54
Rose,236,2002-12-29,ATL,CLE,Side-Judge,4,27,4,25
Rose,236,2003-01-05,CLE,None,Side-Judge,9,75,4,35
Rose,236,2003-09-07,HOU,MIA,Side-Judge,8,67,11,87
Rose,236,2003-09-14,BUF,JAC,Side-Judge,6,55,8,97
Rose,236,2003-09-21,TB,ATL,Side-Judge,10,123,5,35
Rose,236,2003-09-28,KC,BAL,Side-Judge,4,26,4,30
Rose,236,2003-10-05,NO,CAR,Side-Judge,7,64,4,20
Rose,236,2003-10-19,DAL,DET,Side-Judge,6,65,9,96
Rose,236,2003-10-26,TEN,JAC,Side-Judge,8,49,5,45
Rose,236,2003-11-02,PHI,ATL,Side-Judge,11,90,8,61
Rose,236,2003-11-09,HOU,CIN,Side-Judge,6,58,7,55
Rose,236,2003-11-16,BAL,MIA,Side-Judge,10,88,5,50
Rose,236,2003-11-24,NYG,TB,Side-Judge,9,71,5,45
Rose,236,2003-11-30,MIN,STL,Side-Judge,11,65,4,25
Rose,236,2003-12-07,IND,TEN,Side-Judge,6,57,10,67
Rose,236,2003-12-14,PIT,NYJ,Side-Judge,4,19,4,40
Rose,236,2003-12-21,DET,CAR,Side-Judge,7,55,6,35
Rose,236,2003-12-27,PHI,WAS,Side-Judge,7,48,9,78
Rose,236,2004-09-12,NYG,PHI,Side-Judge,5,30,8,50
Rose,236,2004-09-19,SEA,TB,Side-Judge,7,59,1,5
Rose,236,2004-09-26,SD,DEN,Side-Judge,6,61,3,25
Rose,236,2004-10-03,NE,BUF,Side-Judge,10,77,11,94
Rose,236,2004-10-10,BAL,WAS,Side-Judge,5,53,2,22
Rose,236,2004-10-24,STL,MIA,Side-Judge,7,63,4,37
Rose,236,2004-10-31,CIN,TEN,Side-Judge,10,64,7,58
Rose,236,2004-11-08,MIN,IND,Side-Judge,6,53,8,65
Rose,236,2004-11-14,DET,JAC,Side-Judge,8,45,10,99
Rose,236,2004-11-21,WAS,PHI,Side-Judge,12,115,9,69
Rose,236,2004-11-28,BAL,NE,Side-Judge,10,106,10,97
Rose,236,2004-12-05,GB,PHI,Side-Judge,12,99,8,89
Rose,236,2004-12-12,CLE,BUF,Side-Judge,7,40,7,37
Rose,236,2004-12-19,SEA,NYJ,Side-Judge,2,20,2,15
Rose,236,2004-12-26,NYG,CIN,Side-Judge,9,85,3,20
Rose,236,2005-01-02,MIN,WAS,Side-Judge,7,49,3,13
Rose,236,2005-01-09,DEN,None,Side-Judge,5,24,4,25
Rose,236,2005-09-11,CIN,CLE,Side-Judge,5,40,7,56
Rose,236,2005-09-18,JAC,IND,Side-Judge,7,60,6,45
Rose,236,2005-09-25,ATL,BUF,Side-Judge,7,75,3,35
Rose,236,2005-10-02,NYJ,BAL,Side-Judge,5,39,3,19
Rose,236,2005-10-16,HOU,SEA,Side-Judge,13,95,6,45
Rose,236,2005-10-23,SF,WAS,Side-Judge,5,29,8,60
Rose,236,2005-10-30,MIN,CAR,Side-Judge,10,60,6,53
Rose,236,2005-11-06,ATL,MIA,Side-Judge,4,28,7,60
Rose,236,2005-11-13,ARI,DET,Side-Judge,9,80,7,50
Rose,236,2005-11-20,JAC,TEN,Side-Judge,3,15,11,73
Rose,236,2005-11-27,BAL,CIN,Side-Judge,9,91,5,45
Rose,236,2005-12-05,SEA,PHI,Side-Judge,2,10,10,56
Rose,236,2005-12-11,OAK,NYJ,Side-Judge,13,88,5,69
Rose,236,2005-12-17,TB,NE,Side-Judge,8,58,8,54
Rose,236,2005-12-25,CHI,GB,Side-Judge,8,55,9,69
Rose,236,2005-12-31,DEN,SD,Side-Judge,4,22,8,70
Rose,236,2006-09-17,NE,NYJ,Side-Judge,6,64,4,48
Rose,236,2006-09-24,CHI,MIN,Side-Judge,10,82,8,83
Rose,236,2006-10-02,GB,PHI,Side-Judge,7,62,5,53
Rose,236,2006-10-15,KC,PIT,Side-Judge,6,50,5,41
Rose,236,2006-10-22,WAS,IND,Side-Judge,10,91,3,27
Rose,236,2006-10-29,DAL,CAR,Side-Judge,9,86,5,44
Rose,236,2006-11-05,TEN,JAC,Side-Judge,4,20,4,20
Rose,236,2006-11-12,SD,CIN,Side-Judge,4,45,5,44
Rose,236,2006-11-19,DET,ARI,Side-Judge,4,28,4,34
Rose,236,2006-11-26,NO,ATL,Side-Judge,5,35,7,65
Rose,236,2006-12-03,SEA,DEN,Side-Judge,10,80,3,25
Rose,236,2006-12-10,PHI,WAS,Side-Judge,2,20,11,68
Rose,236,2006-12-17,HOU,NE,Side-Judge,4,66,2,10
Rose,236,2006-12-24,TB,CLE,Side-Judge,2,10,1,15
Rose,236,2006-12-30,NYG,WAS,Side-Judge,5,41,10,100
Rose,236,2007-01-21,NE,None,Side-Judge,8,63,4,32
Rose,236,2007-09-09,PIT,CLE,Side-Judge,6,45,6,51
Rose,236,2007-09-16,NYJ,BAL,Side-Judge,2,10,11,100
Rose,236,2007-09-23,BUF,NE,Side-Judge,5,30,2,20
Rose,236,2007-09-30,OAK,MIA,Side-Judge,2,15,5,34
Rose,236,2007-10-07,SD,DEN,Side-Judge,6,45,3,18
Rose,236,2007-10-14,TEN,TB,Side-Judge,8,49,4,25
Rose,236,2007-10-22,IND,JAC,Side-Judge,4,27,2,20
Rose,236,2007-11-04,DAL,PHI,Side-Judge,3,35,5,35
Rose,236,2007-11-11,STL,NO,Side-Judge,5,77,2,28
Rose,236,2007-11-18,PIT,NYJ,Side-Judge,8,100,4,30
Rose,236,2007-11-22,GB,DET,Side-Judge,9,81,7,59
Rose,236,2007-12-02,SF,CAR,Side-Judge,7,55,7,65
Rose,236,2007-12-09,MIA,BUF,Side-Judge,6,55,8,64
Rose,236,2007-12-23,ATL,ARI,Side-Judge,10,74,4,57
Rose,236,2007-12-30,DAL,WAS,Side-Judge,5,37,5,37
Rose,236,2008-02-03,NE,None,Side-Judge,5,35,4,36
Rose,236,2008-09-07,CIN,BAL,Side-Judge,5,40,9,64
Rose,236,2008-09-14,BUF,JAC,Side-Judge,4,40,5,35
Rose,236,2008-09-21,KC,ATL,Side-Judge,3,13,4,22
Rose,236,2008-09-28,ARI,NYJ,Side-Judge,11,71,4,61
Rose,236,2008-10-05,CHI,DET,Side-Judge,6,45,6,41
