Team,Penalty,NDate,Opponent,Player,Position,Week,Year,PenaltyIndex,HTeam,VTeam,key,Date,Exp,HPen,HPenYd,LastName,RefPosition,VPen,VPenYd
BUF,False Start,12/13/2015,PHI,J.Felton,FB,14.0,2015.0,BUF-2015-126,PHI,BUF,12-13-2015-PHI,2015-12-13,273.0,5.0,55.0,Hochuli,Referee,15.0,101.0
BUF,Taunting,12/13/2015,PHI,J.Meeks,DB,14.0,2015.0,BUF-2015-127,PHI,BUF,12-13-2015-PHI,2015-12-13,273.0,5.0,55.0,Hochuli,Referee,15.0,101.0
BUF,Defensive Pass Interference,12/13/2015,PHI,N.Robey,DB,14.0,2015.0,BUF-2015-128,PHI,BUF,12-13-2015-PHI,2015-12-13,273.0,5.0,55.0,Hochuli,Referee,15.0,101.0
BUF,Neutral Zone Infraction,12/13/2015,PHI,J.Hughes,DE,14.0,2015.0,BUF-2015-129,PHI,BUF,12-13-2015-PHI,2015-12-13,273.0,5.0,55.0,Hochuli,Referee,15.0,101.0
BUF,Offensive Holding,12/13/2015,PHI,E.Wood,C,14.0,2015.0,BUF-2015-130,PHI,BUF,12-13-2015-PHI,2015-12-13,273.0,5.0,55.0,Hochuli,Referee,15.0,101.0
BUF,Offensive Holding,12/13/2015,PHI,J.Miller,G,14.0,2015.0,BUF-2015-131,PHI,BUF,12-13-2015-PHI,2015-12-13,273.0,5.0,55.0,Hochuli,Referee,15.0,101.0
BUF,Face Mask (15 Yards),12/13/2015,PHI,R.Incognito,C,14.0,2015.0,BUF-2015-132,PHI,BUF,12-13-2015-PHI,2015-12-13,273.0,5.0,55.0,Hochuli,Referee,15.0,101.0
BUF,Neutral Zone Infraction,12/13/2015,PHI,M.Dareus,DT,14.0,2015.0,BUF-2015-133,PHI,BUF,12-13-2015-PHI,2015-12-13,273.0,5.0,55.0,Hochuli,Referee,15.0,101.0
BUF,Offensive Holding,12/13/2015,PHI,R.Incognito,C,14.0,2015.0,BUF-2015-134,PHI,BUF,12-13-2015-PHI,2015-12-13,273.0,5.0,55.0,Hochuli,Referee,15.0,101.0
BUF,Illegal Motion,12/20/2015,WAS,C.Kouandjio,T,15.0,2015.0,BUF-2015-135,WAS,BUF,12-20-2015-WAS,2015-12-20,124.0,5.0,6.0,Blakeman,Referee,8.0,56.0
BUF,False Start,12/20/2015,WAS,C.Hogan,WR,15.0,2015.0,BUF-2015-136,WAS,BUF,12-20-2015-WAS,2015-12-20,124.0,5.0,6.0,Blakeman,Referee,8.0,56.0
BUF,Encroachment,12/20/2015,WAS,S.Charles,DT,15.0,2015.0,BUF-2015-137,WAS,BUF,12-20-2015-WAS,2015-12-20,124.0,5.0,6.0,Blakeman,Referee,8.0,56.0
BUF,Defensive Holding,12/20/2015,WAS,L.McKelvin,CB,15.0,2015.0,BUF-2015-138,WAS,BUF,12-20-2015-WAS,2015-12-20,124.0,5.0,6.0,Blakeman,Referee,8.0,56.0
BUF,Illegal Touch Pass,12/20/2015,WAS,R.Woods,WR,15.0,2015.0,BUF-2015-139,WAS,BUF,12-20-2015-WAS,2015-12-20,124.0,5.0,6.0,Blakeman,Referee,8.0,56.0
BUF,Illegal Block Above the Waist,12/20/2015,WAS,D.Williams,SS,15.0,2015.0,BUF-2015-140,WAS,BUF,12-20-2015-WAS,2015-12-20,124.0,5.0,6.0,Blakeman,Referee,8.0,56.0
BUF,Face Mask (15 Yards),12/20/2015,WAS,P.Brown,OLB,15.0,2015.0,BUF-2015-141,WAS,BUF,12-20-2015-WAS,2015-12-20,124.0,5.0,6.0,Blakeman,Referee,8.0,56.0
BUF,Illegal Use of Hands,12/20/2015,WAS,S.Charles,DT,15.0,2015.0,BUF-2015-142,WAS,BUF,12-20-2015-WAS,2015-12-20,124.0,5.0,6.0,Blakeman,Referee,8.0,56.0
BUF,Offside on Free Kick,12/20/2015,WAS,N.Robey,DB,15.0,2015.0,BUF-2015-143,WAS,BUF,12-20-2015-WAS,2015-12-20,124.0,5.0,6.0,Blakeman,Referee,8.0,56.0
BUF,Defensive Offside,12/27/2015,DAL,J.Hughes,DE,16.0,2015.0,BUF-2015-144,DAL,BUF,12-27-2015-DAL,,,,,,,,
BUF,Offensive Pass Interference,12/27/2015,DAL,S.Watkins,WR,16.0,2015.0,BUF-2015-145,DAL,BUF,12-27-2015-DAL,,,,,,,,
BUF,Face Mask (15 Yards),12/27/2015,DAL,T.Taylor,QB,16.0,2015.0,BUF-2015-146,DAL,BUF,12-27-2015-DAL,,,,,,,,
BUF,Delay of Game,12/27/2015,DAL,S.Watkins,WR,16.0,2015.0,BUF-2015-147,DAL,BUF,12-27-2015-DAL,,,,,,,,
BUF,Offensive Pass Interference,12/27/2015,DAL,S.Watkins,WR,16.0,2015.0,BUF-2015-148,DAL,BUF,12-27-2015-DAL,,,,,,,,
BUF,False Start,12/27/2015,DAL,C.Kouandjio,T,16.0,2015.0,BUF-2015-149,DAL,BUF,12-27-2015-DAL,,,,,,,,
MIA,Defensive Pass Interference,09/13/2015,WAS,J.Taylor,CB,1.0,2015.0,MIA-2015-0,WAS,MIA,09-13-2015-WAS,2015-09-13,261.0,11.0,88.0,Coleman,Referee,6.0,39.0
MIA,Defensive Offside,09/13/2015,WAS,C.Wake,DE,1.0,2015.0,MIA-2015-1,WAS,MIA,09-13-2015-WAS,2015-09-13,261.0,11.0,88.0,Coleman,Referee,6.0,39.0
MIA,Illegal Formation,09/13/2015,WAS,J.James,T,1.0,2015.0,MIA-2015-2,WAS,MIA,09-13-2015-WAS,2015-09-13,261.0,11.0,88.0,Coleman,Referee,6.0,39.0
MIA,Delay of Game,09/13/2015,WAS,M.Darr,P,1.0,2015.0,MIA-2015-3,WAS,MIA,09-13-2015-WAS,2015-09-13,261.0,11.0,88.0,Coleman,Referee,6.0,39.0
MIA,Unsportsmanlike Conduct,09/13/2015,WAS,Bo.McCain,CB,1.0,2015.0,MIA-2015-4,WAS,MIA,09-13-2015-WAS,2015-09-13,261.0,11.0,88.0,Coleman,Referee,6.0,39.0
MIA,Defensive Holding,09/13/2015,WAS,J.Taylor,CB,1.0,2015.0,MIA-2015-5,WAS,MIA,09-13-2015-WAS,2015-09-13,261.0,11.0,88.0,Coleman,Referee,6.0,39.0
MIA,Delay of Game,09/13/2015,WAS,R.Tannehill,QB,1.0,2015.0,MIA-2015-6,WAS,MIA,09-13-2015-WAS,2015-09-13,261.0,11.0,88.0,Coleman,Referee,6.0,39.0
MIA,Defensive Offside,09/20/2015,JAC,O.Vernon,DE,2.0,2015.0,MIA-2015-7,JAC,MIA,09-20-2015-JAC,2015-09-20,248.0,9.0,93.0,Parry,Referee,13.0,112.0
MIA,Illegal Use of Hands,09/20/2015,JAC,T.Fede,DE,2.0,2015.0,MIA-2015-8,JAC,MIA,09-20-2015-JAC,2015-09-20,248.0,9.0,93.0,Parry,Referee,13.0,112.0
MIA,Illegal Contact,09/20/2015,JAC,J.Taylor,CB,2.0,2015.0,MIA-2015-9,JAC,MIA,09-20-2015-JAC,2015-09-20,248.0,9.0,93.0,Parry,Referee,13.0,112.0
MIA,False Start,09/20/2015,JAC,J.James,T,2.0,2015.0,MIA-2015-10,JAC,MIA,09-20-2015-JAC,2015-09-20,248.0,9.0,93.0,Parry,Referee,13.0,112.0
MIA,Defensive Pass Interference,09/20/2015,JAC,Br.McCain,DB,2.0,2015.0,MIA-2015-11,JAC,MIA,09-20-2015-JAC,2015-09-20,248.0,9.0,93.0,Parry,Referee,13.0,112.0
MIA,Offensive Holding,09/20/2015,JAC,J.James,T,2.0,2015.0,MIA-2015-12,JAC,MIA,09-20-2015-JAC,2015-09-20,248.0,9.0,93.0,Parry,Referee,13.0,112.0
MIA,Offensive Holding,09/20/2015,JAC,J.James,T,2.0,2015.0,MIA-2015-13,JAC,MIA,09-20-2015-JAC,2015-09-20,248.0,9.0,93.0,Parry,Referee,13.0,112.0
MIA,Delay of Game,09/20/2015,JAC,M.Darr,P,2.0,2015.0,MIA-2015-14,JAC,MIA,09-20-2015-JAC,2015-09-20,248.0,9.0,93.0,Parry,Referee,13.0,112.0
MIA,Delay of Game,09/20/2015,JAC,R.Tannehill,QB,2.0,2015.0,MIA-2015-15,JAC,MIA,09-20-2015-JAC,2015-09-20,248.0,9.0,93.0,Parry,Referee,13.0,112.0
MIA,Offensive Holding,09/20/2015,JAC,Z.Bowman,DB,2.0,2015.0,MIA-2015-16,JAC,MIA,09-20-2015-JAC,2015-09-20,248.0,9.0,93.0,Parry,Referee,13.0,112.0
MIA,Offensive Holding,09/20/2015,JAC,D.Thomas,G,2.0,2015.0,MIA-2015-17,JAC,MIA,09-20-2015-JAC,2015-09-20,248.0,9.0,93.0,Parry,Referee,13.0,112.0
MIA,Offensive Holding,09/20/2015,JAC,D.Williams,WR,2.0,2015.0,MIA-2015-18,JAC,MIA,09-20-2015-JAC,2015-09-20,248.0,9.0,93.0,Parry,Referee,13.0,112.0
MIA,Illegal Use of Hands,09/20/2015,JAC,W.Aikens,CB,2.0,2015.0,MIA-2015-19,JAC,MIA,09-20-2015-JAC,2015-09-20,248.0,9.0,93.0,Parry,Referee,13.0,112.0
MIA,Unnecessary Roughness,09/20/2015,JAC,O.Vernon,DE,2.0,2015.0,MIA-2015-20,JAC,MIA,09-20-2015-JAC,2015-09-20,248.0,9.0,93.0,Parry,Referee,13.0,112.0
MIA,Offensive Holding,09/27/2015,BUF,D.Thomas,G,3.0,2015.0,MIA-2015-21,BUF,MIA,09-27-2015-BUF,,,,,,,,
MIA,Defensive Offside,09/27/2015,BUF,E.Mitchell,DT,3.0,2015.0,MIA-2015-22,BUF,MIA,09-27-2015-BUF,,,,,,,,
MIA,Defensive Offside,09/27/2015,BUF,C.Wake,DE,3.0,2015.0,MIA-2015-23,BUF,MIA,09-27-2015-BUF,,,,,,,,
MIA,Running Into the Kicker,09/27/2015,BUF,W.Aikens,CB,3.0,2015.0,MIA-2015-24,BUF,MIA,09-27-2015-BUF,,,,,,,,
MIA,Illegal Use of Hands,09/27/2015,BUF,D.Shelby,DE,3.0,2015.0,MIA-2015-25,BUF,MIA,09-27-2015-BUF,,,,,,,,
MIA,False Start,09/27/2015,BUF,J.Douglas,G,3.0,2015.0,MIA-2015-26,BUF,MIA,09-27-2015-BUF,,,,,,,,
MIA,Offensive Holding,10/18/2015,TEN,J.Cameron,TE,6.0,2015.0,MIA-2015-37,TEN,MIA,10-18-2015-TEN,2015-10-18,261.0,7.0,50.0,Triplette,Referee,9.0,97.0
MIA,Delay of Game,10/18/2015,TEN,R.Tannehill,QB,6.0,2015.0,MIA-2015-38,TEN,MIA,10-18-2015-TEN,2015-10-18,261.0,7.0,50.0,Triplette,Referee,9.0,97.0
MIA,Unnecessary Roughness,10/18/2015,TEN,Br.McCain,DB,6.0,2015.0,MIA-2015-39,TEN,MIA,10-18-2015-TEN,2015-10-18,261.0,7.0,50.0,Triplette,Referee,9.0,97.0
MIA,Roughing the Passer,10/18/2015,TEN,O.Vernon,DE,6.0,2015.0,MIA-2015-40,TEN,MIA,10-18-2015-TEN,2015-10-18,261.0,7.0,50.0,Triplette,Referee,9.0,97.0
MIA,Offensive Holding,10/18/2015,TEN,J.James,T,6.0,2015.0,MIA-2015-41,TEN,MIA,10-18-2015-TEN,2015-10-18,261.0,7.0,50.0,Triplette,Referee,9.0,97.0
MIA,Roughing the Passer,10/18/2015,TEN,O.Vernon,DE,6.0,2015.0,MIA-2015-42,TEN,MIA,10-18-2015-TEN,2015-10-18,261.0,7.0,50.0,Triplette,Referee,9.0,97.0
MIA,Illegal Block Above the Waist,10/18/2015,TEN,Z.Vigil,LB,6.0,2015.0,MIA-2015-43,TEN,MIA,10-18-2015-TEN,2015-10-18,261.0,7.0,50.0,Triplette,Referee,9.0,97.0
MIA,Offensive Holding,10/18/2015,TEN,S.Paysinger,LB,6.0,2015.0,MIA-2015-44,TEN,MIA,10-18-2015-TEN,2015-10-18,261.0,7.0,50.0,Triplette,Referee,9.0,97.0
MIA,Offensive Holding,10/18/2015,TEN,D.Thomas,G,6.0,2015.0,MIA-2015-45,TEN,MIA,10-18-2015-TEN,2015-10-18,261.0,7.0,50.0,Triplette,Referee,9.0,97.0
MIA,Defensive Offside,10/25/2015,HOU,O.Vernon,DE,7.0,2015.0,MIA-2015-46,HOU,MIA,10-25-2015-HOU,,,,,,,,
MIA,Offensive Holding,10/25/2015,HOU,Bo.McCain,CB,7.0,2015.0,MIA-2015-47,HOU,MIA,10-25-2015-HOU,,,,,,,,
MIA,Illegal Formation,10/25/2015,HOU,J.Cameron,TE,7.0,2015.0,MIA-2015-48,HOU,MIA,10-25-2015-HOU,,,,,,,,
MIA,Offensive Holding,10/25/2015,HOU,M.Pouncey,C,7.0,2015.0,MIA-2015-49,HOU,MIA,10-25-2015-HOU,,,,,,,,
MIA,Neutral Zone Infraction,10/25/2015,HOU,N.Suh,DT,7.0,2015.0,MIA-2015-50,HOU,MIA,10-25-2015-HOU,,,,,,,,
MIA,Defensive Offside,10/25/2015,HOU,O.Vernon,DE,7.0,2015.0,MIA-2015-51,HOU,MIA,10-25-2015-HOU,,,,,,,,
MIA,Offensive Holding,10/25/2015,HOU,J.James,T,7.0,2015.0,MIA-2015-52,HOU,MIA,10-25-2015-HOU,,,,,,,,
MIA,Defensive Offside,10/25/2015,HOU,D.Shelby,DE,7.0,2015.0,MIA-2015-53,HOU,MIA,10-25-2015-HOU,,,,,,,,
MIA,Offensive Holding,10/25/2015,HOU,D.Sims,TE,7.0,2015.0,MIA-2015-54,HOU,MIA,10-25-2015-HOU,,,,,,,,
MIA,Neutral Zone Infraction,10/25/2015,HOU,N.Suh,DT,7.0,2015.0,MIA-2015-55,HOU,MIA,10-25-2015-HOU,,,,,,,,
MIA,Defensive Offside,10/25/2015,HOU,N.Suh,DT,7.0,2015.0,MIA-2015-56,HOU,MIA,10-25-2015-HOU,,,,,,,,
MIA,Offensive Holding,10/29/2015,NE,D.Sims,TE,8.0,2015.0,MIA-2015-57,NE,MIA,10-29-2015-NE,2015-10-29,268.0,8.0,69.0,Morelli,Referee,7.0,40.0
MIA,False Start,10/29/2015,NE,B.Albert,T,8.0,2015.0,MIA-2015-58,NE,MIA,10-29-2015-NE,2015-10-29,268.0,8.0,69.0,Morelli,Referee,7.0,40.0
MIA,Neutral Zone Infraction,10/29/2015,NE,C.Wake,DE,8.0,2015.0,MIA-2015-59,NE,MIA,10-29-2015-NE,2015-10-29,268.0,8.0,69.0,Morelli,Referee,7.0,40.0
MIA,False Start,10/29/2015,NE,D.Thomas,G,8.0,2015.0,MIA-2015-60,NE,MIA,10-29-2015-NE,2015-10-29,268.0,8.0,69.0,Morelli,Referee,7.0,40.0
MIA,Defensive Offside,10/29/2015,NE,C.Wake,DE,8.0,2015.0,MIA-2015-61,NE,MIA,10-29-2015-NE,2015-10-29,268.0,8.0,69.0,Morelli,Referee,7.0,40.0
MIA,False Start,10/29/2015,NE,J.Landry,WR,8.0,2015.0,MIA-2015-62,NE,MIA,10-29-2015-NE,2015-10-29,268.0,8.0,69.0,Morelli,Referee,7.0,40.0
MIA,Defensive Offside,10/29/2015,NE,T.Fede,DE,8.0,2015.0,MIA-2015-63,NE,MIA,10-29-2015-NE,2015-10-29,268.0,8.0,69.0,Morelli,Referee,7.0,40.0
MIA,Offensive Holding,11/08/2015,BUF,N.Hewitt,LB,9.0,2015.0,MIA-2015-64,BUF,MIA,11-08-2015-BUF,2015-11-08,247.0,13.0,94.0,Cheffers,Referee,8.0,62.0
MIA,Illegal Touch Kick,11/08/2015,BUF,Bo.McCain,CB,9.0,2015.0,MIA-2015-65,BUF,MIA,11-08-2015-BUF,2015-11-08,247.0,13.0,94.0,Cheffers,Referee,8.0,62.0
MIA,Illegal Block Above the Waist,11/08/2015,BUF,Da.Williams,RB,9.0,2015.0,MIA-2015-66,BUF,MIA,11-08-2015-BUF,2015-11-08,247.0,13.0,94.0,Cheffers,Referee,8.0,62.0
MIA,Unnecessary Roughness,11/08/2015,BUF,K.Misi,OLB,9.0,2015.0,MIA-2015-67,BUF,MIA,11-08-2015-BUF,2015-11-08,247.0,13.0,94.0,Cheffers,Referee,8.0,62.0
MIA,Offensive Holding,11/08/2015,BUF,T.Fede,DE,9.0,2015.0,MIA-2015-68,BUF,MIA,11-08-2015-BUF,2015-11-08,247.0,13.0,94.0,Cheffers,Referee,8.0,62.0
MIA,Defensive Offside,11/08/2015,BUF,N.Suh,DT,9.0,2015.0,MIA-2015-69,BUF,MIA,11-08-2015-BUF,2015-11-08,247.0,13.0,94.0,Cheffers,Referee,8.0,62.0
MIA,Offensive Holding,11/08/2015,BUF,J.Fox,T,9.0,2015.0,MIA-2015-70,BUF,MIA,11-08-2015-BUF,2015-11-08,247.0,13.0,94.0,Cheffers,Referee,8.0,62.0
MIA,Offensive Holding,11/08/2015,BUF,J.Denney,LS,9.0,2015.0,MIA-2015-71,BUF,MIA,11-08-2015-BUF,2015-11-08,247.0,13.0,94.0,Cheffers,Referee,8.0,62.0
MIA,Offensive Holding,11/08/2015,BUF,J.Fox,T,9.0,2015.0,MIA-2015-72,BUF,MIA,11-08-2015-BUF,2015-11-08,247.0,13.0,94.0,Cheffers,Referee,8.0,62.0
MIA,False Start,11/08/2015,BUF,J.Fox,T,9.0,2015.0,MIA-2015-73,BUF,MIA,11-08-2015-BUF,2015-11-08,247.0,13.0,94.0,Cheffers,Referee,8.0,62.0
MIA,False Start,11/15/2015,PHI,B.Turner,G,10.0,2015.0,MIA-2015-74,PHI,MIA,11-15-2015-PHI,2015-11-15,273.0,7.0,54.0,McAulay,Referee,8.0,84.0
MIA,Neutral Zone Infraction,11/15/2015,PHI,N.Suh,DT,10.0,2015.0,MIA-2015-75,PHI,MIA,11-15-2015-PHI,2015-11-15,273.0,7.0,54.0,McAulay,Referee,8.0,84.0
MIA,Taunting,11/15/2015,PHI,J.Landry,WR,10.0,2015.0,MIA-2015-76,PHI,MIA,11-15-2015-PHI,2015-11-15,273.0,7.0,54.0,McAulay,Referee,8.0,84.0
MIA,Roughing the Passer,11/15/2015,PHI,C.Mosley,DT,10.0,2015.0,MIA-2015-77,PHI,MIA,11-15-2015-PHI,2015-11-15,273.0,7.0,54.0,McAulay,Referee,8.0,84.0
MIA,Defensive Holding,11/15/2015,PHI,N.Suh,DT,10.0,2015.0,MIA-2015-78,PHI,MIA,11-15-2015-PHI,2015-11-15,273.0,7.0,54.0,McAulay,Referee,8.0,84.0
MIA,Face Mask (15 Yards),11/15/2015,PHI,L.Miller,RB,10.0,2015.0,MIA-2015-79,PHI,MIA,11-15-2015-PHI,2015-11-15,273.0,7.0,54.0,McAulay,Referee,8.0,84.0
MIA,Defensive Pass Interference,11/15/2015,PHI,Z.Bowman,DB,10.0,2015.0,MIA-2015-80,PHI,MIA,11-15-2015-PHI,2015-11-15,273.0,7.0,54.0,McAulay,Referee,8.0,84.0
MIA,Illegal Use of Hands,11/15/2015,PHI,N.Suh,DT,10.0,2015.0,MIA-2015-81,PHI,MIA,11-15-2015-PHI,2015-11-15,273.0,7.0,54.0,McAulay,Referee,8.0,84.0
MIA,False Start,11/15/2015,PHI,B.Turner,G,10.0,2015.0,MIA-2015-82,PHI,MIA,11-15-2015-PHI,2015-11-15,273.0,7.0,54.0,McAulay,Referee,8.0,84.0
MIA,Illegal Block Above the Waist,11/22/2015,DAL,C.Mosley,DT,11.0,2015.0,MIA-2015-83,DAL,MIA,11-22-2015-DAL,,,,,,,,
MIA,Offensive Holding,11/22/2015,DAL,J.Fox,T,11.0,2015.0,MIA-2015-84,DAL,MIA,11-22-2015-DAL,,,,,,,,
MIA,Offensive Holding,11/22/2015,DAL,D.Sims,TE,11.0,2015.0,MIA-2015-85,DAL,MIA,11-22-2015-DAL,,,,,,,,
MIA,Defensive Holding,11/22/2015,DAL,J.Taylor,CB,11.0,2015.0,MIA-2015-86,DAL,MIA,11-22-2015-DAL,,,,,,,,
MIA,Illegal Formation,11/22/2015,DAL,J.Fox,T,11.0,2015.0,MIA-2015-87,DAL,MIA,11-22-2015-DAL,,,,,,,,
MIA,Chop Block,11/22/2015,DAL,M.Pouncey,C,11.0,2015.0,MIA-2015-88,DAL,MIA,11-22-2015-DAL,,,,,,,,
MIA,False Start,11/22/2015,DAL,J.Cameron,TE,11.0,2015.0,MIA-2015-89,DAL,MIA,11-22-2015-DAL,,,,,,,,
MIA,Offensive Holding,11/22/2015,DAL,J.Fox,T,11.0,2015.0,MIA-2015-90,DAL,MIA,11-22-2015-DAL,,,,,,,,
MIA,Unnecessary Roughness,11/22/2015,DAL,M.Darr,P,11.0,2015.0,MIA-2015-91,DAL,MIA,11-22-2015-DAL,,,,,,,,
MIA,Illegal Use of Hands,12/06/2015,BAL,B.Turner,G,13.0,2015.0,MIA-2015-100,BAL,MIA,12-06-2015-BAL,,,,,,,,
MIA,Defensive Offside,12/06/2015,BAL,O.Vernon,DE,13.0,2015.0,MIA-2015-101,BAL,MIA,12-06-2015-BAL,,,,,,,,
MIA,Defensive Offside,12/06/2015,BAL,J.Jenkins,OLB,13.0,2015.0,MIA-2015-102,BAL,MIA,12-06-2015-BAL,,,,,,,,
MIA,False Start,12/06/2015,BAL,J.Cameron,TE,13.0,2015.0,MIA-2015-103,BAL,MIA,12-06-2015-BAL,,,,,,,,
MIA,Illegal Block Above the Waist,12/06/2015,BAL,T.Lippett,DB,13.0,2015.0,MIA-2015-104,BAL,MIA,12-06-2015-BAL,,,,,,,,
MIA,Offensive Pass Interference,12/06/2015,BAL,D.Parker,WR,13.0,2015.0,MIA-2015-105,BAL,MIA,12-06-2015-BAL,,,,,,,,
MIA,Defensive Pass Interference,12/20/2015,SD,Br.McCain,DB,15.0,2015.0,MIA-2015-117,SD,MIA,12-20-2015-SD,2015-12-20,220.0,7.0,48.0,Hussey,Referee,9.0,72.0
MIA,Offensive Holding,12/20/2015,SD,J.Fox,T,15.0,2015.0,MIA-2015-118,SD,MIA,12-20-2015-SD,2015-12-20,220.0,7.0,48.0,Hussey,Referee,9.0,72.0
MIA,Neutral Zone Infraction,12/20/2015,SD,N.Suh,DT,15.0,2015.0,MIA-2015-119,SD,MIA,12-20-2015-SD,2015-12-20,220.0,7.0,48.0,Hussey,Referee,9.0,72.0
MIA,Encroachment,12/20/2015,SD,N.Suh,DT,15.0,2015.0,MIA-2015-120,SD,MIA,12-20-2015-SD,2015-12-20,220.0,7.0,48.0,Hussey,Referee,9.0,72.0
MIA,Roughing the Passer,12/20/2015,SD,O.Vernon,DE,15.0,2015.0,MIA-2015-121,SD,MIA,12-20-2015-SD,2015-12-20,220.0,7.0,48.0,Hussey,Referee,9.0,72.0
MIA,Running Into the Kicker,12/20/2015,SD,C.McCain,LB,15.0,2015.0,MIA-2015-122,SD,MIA,12-20-2015-SD,2015-12-20,220.0,7.0,48.0,Hussey,Referee,9.0,72.0
MIA,Offensive Holding,12/20/2015,SD,D.Thomas,G,15.0,2015.0,MIA-2015-123,SD,MIA,12-20-2015-SD,2015-12-20,220.0,7.0,48.0,Hussey,Referee,9.0,72.0
MIA,Defensive Pass Interference,12/20/2015,SD,T.Lippett,DB,15.0,2015.0,MIA-2015-124,SD,MIA,12-20-2015-SD,2015-12-20,220.0,7.0,48.0,Hussey,Referee,9.0,72.0
MIA,False Start,12/20/2015,SD,D.Thomas,G,15.0,2015.0,MIA-2015-125,SD,MIA,12-20-2015-SD,2015-12-20,220.0,7.0,48.0,Hussey,Referee,9.0,72.0
MIA,Delay of Game,12/20/2015,SD,A.Franks,K,15.0,2015.0,MIA-2015-126,SD,MIA,12-20-2015-SD,2015-12-20,220.0,7.0,48.0,Hussey,Referee,9.0,72.0
MIA,Offside on Free Kick,12/20/2015,SD,M.Thomas,FS,15.0,2015.0,MIA-2015-127,SD,MIA,12-20-2015-SD,2015-12-20,220.0,7.0,48.0,Hussey,Referee,9.0,72.0
MIA,Illegal Contact,12/27/2015,IND,K.Sheppard,MLB,16.0,2015.0,MIA-2015-128,IND,MIA,12-27-2015-IND,,,,,,,,
MIA,Defensive Holding,12/27/2015,IND,B.Grimes,CB,16.0,2015.0,MIA-2015-129,IND,MIA,12-27-2015-IND,,,,,,,,
MIA,Neutral Zone Infraction,12/27/2015,IND,J.Phillips,DT,16.0,2015.0,MIA-2015-130,IND,MIA,12-27-2015-IND,,,,,,,,
MIA,Offensive Pass Interference,12/27/2015,IND,J.Landry,WR,16.0,2015.0,MIA-2015-131,IND,MIA,12-27-2015-IND,,,,,,,,
MIA,Encroachment,12/27/2015,IND,N.Suh,DT,16.0,2015.0,MIA-2015-132,IND,MIA,12-27-2015-IND,,,,,,,,
MIA,Defensive Offside,12/27/2015,IND,D.Shelby,DE,16.0,2015.0,MIA-2015-133,IND,MIA,12-27-2015-IND,,,,,,,,
MIA,Defensive Offside,12/27/2015,IND,O.Vernon,DE,16.0,2015.0,MIA-2015-134,IND,MIA,12-27-2015-IND,,,,,,,,
MIA,False Start,01/03/2016,NE,J.Landry,WR,17.0,2015.0,MIA-2015-135,NE,MIA,01-03-2016-NE,,,,,,,,
MIA,Encroachment,01/03/2016,NE,N.Suh,DT,17.0,2015.0,MIA-2015-136,NE,MIA,01-03-2016-NE,,,,,,,,
MIA,Defensive Holding,01/03/2016,NE,Br.McCain,DB,17.0,2015.0,MIA-2015-137,NE,MIA,01-03-2016-NE,,,,,,,,
MIA,Neutral Zone Infraction,01/03/2016,NE,N.Suh,DT,17.0,2015.0,MIA-2015-138,NE,MIA,01-03-2016-NE,,,,,,,,
MIA,Defensive Pass Interference,01/03/2016,NE,R.Jones,SS,17.0,2015.0,MIA-2015-139,NE,MIA,01-03-2016-NE,,,,,,,,
MIA,Illegal Use of Hands,01/03/2016,NE,D.Coleman,DT,17.0,2015.0,MIA-2015-140,NE,MIA,01-03-2016-NE,,,,,,,,
MIA,Delay of Game,01/03/2016,NE,R.Tannehill,QB,17.0,2015.0,MIA-2015-141,NE,MIA,01-03-2016-NE,,,,,,,,
MIA,Roughing the Passer,01/03/2016,NE,O.Vernon,DE,17.0,2015.0,MIA-2015-142,NE,MIA,01-03-2016-NE,,,,,,,,
MIA,Face Mask (15 Yards),01/03/2016,NE,J.Fox,T,17.0,2015.0,MIA-2015-143,NE,MIA,01-03-2016-NE,,,,,,,,
MIA,Defensive Holding,01/03/2016,NE,T.Patmon,DB,17.0,2015.0,MIA-2015-144,NE,MIA,01-03-2016-NE,,,,,,,,
MIA,Offensive Holding,01/03/2016,NE,Da.Williams,RB,17.0,2015.0,MIA-2015-145,NE,MIA,01-03-2016-NE,,,,,,,,
NE,Unnecessary Roughness,09/10/2015,PIT,N.Solder,T,1.0,2015.0,NE-2015-0,PIT,NE,09-10-2015-PIT,,,,,,,,
NE,Illegal Block Above the Waist,09/10/2015,PIT,M.Slater,WR,1.0,2015.0,NE-2015-1,PIT,NE,09-10-2015-PIT,,,,,,,,
NE,Offensive Holding,09/10/2015,PIT,N.Solder,T,1.0,2015.0,NE-2015-2,PIT,NE,09-10-2015-PIT,,,,,,,,
NE,Defensive Pass Interference,09/10/2015,PIT,P.Chung,SS,1.0,2015.0,NE-2015-3,PIT,NE,09-10-2015-PIT,,,,,,,,
NE,Offensive Holding,09/10/2015,PIT,E.Martin,OLB,1.0,2015.0,NE-2015-4,PIT,NE,09-10-2015-PIT,,,,,,,,
NE,False Start,09/20/2015,BUF,R.Gronkowski,TE,2.0,2015.0,NE-2015-5,BUF,NE,09-20-2015-BUF,2015-09-20,92.0,14.0,140.0,Torbert,Referee,11.0,119.0
NE,Running Into the Kicker,09/20/2015,BUF,Ru.Johnson,LB,2.0,2015.0,NE-2015-6,BUF,NE,09-20-2015-BUF,2015-09-20,92.0,14.0,140.0,Torbert,Referee,11.0,119.0
