HScore,HVScoreDiff,NDate,Season,VScore,Winner,VTeam,day,eid,gamekey,HTeam,month,gametype,time,wday,week,year
10,-10,1/3/2009,2009,20,ATL,ATL,3,2010010310,54717,TB,1,REG,1:00,Sun,17,2009
7,-26,1/3/2009,2009,33,GB,GB,3,2010010311,54718,ARI,1,REG,4:15,Sun,17,2009
24,-20,1/3/2009,2009,44,KC,KC,3,2010010312,54719,DEN,1,REG,4:15,Sun,17,2009
13,-8,1/3/2009,2009,21,BAL,BAL,3,2010010313,54720,OAK,1,REG,4:15,Sun,17,2009
23,3,1/3/2009,2009,20,SD,WAS,3,2010010314,54721,SD,1,REG,4:15,Sun,17,2009
13,-4,1/3/2009,2009,17,TEN,TEN,3,2010010315,54722,SEA,1,REG,4:15,Sun,17,2009
14,5,9/9/2010,2010,9,NO,MIN,9,2010090900,54863,NO,9,REG,8:30,Thu,1,2010
17,3,9/12/2010,2010,14,TB,CLE,12,2010091200,54871,TB,9,REG,1:00,Sun,1,2010
10,-5,9/12/2010,2010,15,MIA,MIA,12,2010091201,54864,BUF,9,REG,1:00,Sun,1,2010
38,14,9/12/2010,2010,24,NE,CIN,12,2010091202,54868,NE,9,REG,1:00,Sun,1,2010
34,10,9/12/2010,2010,24,HOU,IND,12,2010091203,54866,HOU,9,REG,1:00,Sun,1,2010
24,7,9/12/2010,2010,17,JAC,DEN,12,2010091204,54867,JAC,9,REG,1:00,Sun,1,2010
38,25,9/12/2010,2010,13,TEN,OAK,12,2010091205,54872,TEN,9,REG,1:00,Sun,1,2010
31,13,9/12/2010,2010,18,NYG,CAR,12,2010091206,54869,NYG,9,REG,1:00,Sun,1,2010
19,5,9/12/2010,2010,14,CHI,DET,12,2010091207,54865,CHI,9,REG,1:00,Sun,1,2010
13,-4,9/12/2010,2010,17,ARI,ARI,12,2010091208,54874,STL,9,REG,4:15,Sun,1,2010
15,6,9/12/2010,2010,9,PIT,ATL,12,2010091209,54870,PIT,9,REG,1:00,Sun,1,2010
20,-7,9/12/2010,2010,27,GB,GB,12,2010091210,54873,PHI,9,REG,4:15,Sun,1,2010
31,25,9/12/2010,2010,6,SEA,SF,12,2010091211,54875,SEA,9,REG,4:15,Sun,1,2010
13,6,9/12/2010,2010,7,WAS,DAL,12,2010091212,54876,WAS,9,REG,8:20,Sun,1,2010
9,-1,9/13/2010,2010,10,BAL,BAL,13,2010091300,54877,NYJ,9,REG,7:00,Mon,1,2010
21,7,9/13/2010,2010,14,KC,SD,13,2010091301,54878,KC,9,REG,10:15,Mon,1,2010
27,-3,9/19/2010,2010,30,HOU,HOU,19,2010091900,54892,WAS,9,REG,4:15,Sun,2,2010
34,27,9/19/2010,2010,7,GB,BUF,19,2010091901,54885,GB,9,REG,1:00,Sun,2,2010
10,-4,9/19/2010,2010,14,MIA,MIA,19,2010091902,54886,MIN,9,REG,1:00,Sun,2,2010
14,-2,9/19/2010,2010,16,KC,KC,19,2010091903,54882,CLE,9,REG,1:00,Sun,2,2010
11,-8,9/19/2010,2010,19,PIT,PIT,19,2010091904,54887,TEN,9,REG,1:00,Sun,2,2010
20,-7,9/19/2010,2010,27,CHI,CHI,19,2010091905,54883,DAL,9,REG,1:00,Sun,2,2010
32,-3,9/19/2010,2010,35,PHI,PHI,19,2010091906,54884,DET,9,REG,1:00,Sun,2,2010
41,34,9/19/2010,2010,7,ATL,ARI,19,2010091907,54879,ATL,9,REG,1:00,Sun,2,2010
7,-13,9/19/2010,2010,20,TB,TB,19,2010091908,54880,CAR,9,REG,1:00,Sun,2,2010
31,17,9/19/2010,2010,14,DEN,SEA,19,2010091909,54888,DEN,9,REG,4:05,Sun,2,2010
16,2,9/19/2010,2010,14,OAK,STL,19,2010091910,54889,OAK,9,REG,4:05,Sun,2,2010
28,14,9/19/2010,2010,14,NYJ,NE,19,2010091911,54890,NYJ,9,REG,4:15,Sun,2,2010
15,5,9/19/2010,2010,10,CIN,BAL,19,2010091912,54881,CIN,9,REG,1:00,Sun,2,2010
38,25,9/19/2010,2010,13,SD,JAC,19,2010091913,54891,SD,9,REG,4:15,Sun,2,2010
38,24,9/19/2010,2010,14,IND,NYG,19,2010091914,54893,IND,9,REG,8:20,Sun,2,2010
22,-3,9/20/2010,2010,25,NO,NO,20,2010092000,54894,SF,9,REG,8:30,Mon,2,2010
10,-19,9/26/2010,2010,29,TEN,TEN,26,2010092600,54902,NYG,9,REG,1:00,Sun,3,2010
7,-13,9/26/2010,2010,20,CIN,CIN,26,2010092601,54896,CAR,9,REG,1:00,Sun,3,2010
13,-25,9/26/2010,2010,38,PIT,PIT,26,2010092602,54903,TB,9,REG,1:00,Sun,3,2010
38,8,9/26/2010,2010,30,NE,BUF,26,2010092603,54900,NE,9,REG,1:00,Sun,3,2010
24,7,9/26/2010,2010,17,BAL,CLE,26,2010092604,54895,BAL,9,REG,1:00,Sun,3,2010
24,14,9/26/2010,2010,10,MIN,DET,26,2010092605,54899,MIN,9,REG,1:00,Sun,3,2010
24,-3,9/26/2010,2010,27,ATL,ATL,26,2010092606,54901,NO,9,REG,1:00,Sun,3,2010
30,14,9/26/2010,2010,16,STL,WAS,26,2010092607,54905,STL,9,REG,4:05,Sun,3,2010
13,-14,9/26/2010,2010,27,DAL,DAL,26,2010092608,54897,HOU,9,REG,1:00,Sun,3,2010
31,21,9/26/2010,2010,10,KC,SF,26,2010092609,54898,KC,9,REG,1:00,Sun,3,2010
3,-25,9/26/2010,2010,28,PHI,PHI,26,2010092610,54904,JAC,9,REG,4:05,Sun,3,2010
13,-14,9/26/2010,2010,27,IND,IND,26,2010092611,54907,DEN,9,REG,4:15,Sun,3,2010
24,1,9/26/2010,2010,23,ARI,OAK,26,2010092612,54906,ARI,9,REG,4:15,Sun,3,2010
27,7,9/26/2010,2010,20,SEA,SD,26,2010092613,54908,SEA,9,REG,4:15,Sun,3,2010
23,-8,9/26/2010,2010,31,NYJ,NYJ,26,2010092614,54909,MIA,9,REG,8:20,Sun,3,2010
20,3,9/27/2010,2010,17,CHI,GB,27,2010092700,54910,CHI,9,REG,8:30,Mon,3,2010
14,-24,10/3/2010,2010,38,NYJ,NYJ,3,2010100300,54912,BUF,10,REG,1:00,Sun,4,2010
23,3,10/3/2010,2010,20,CLE,CIN,3,2010100301,54913,CLE,10,REG,1:00,Sun,4,2010
14,-3,10/3/2010,2010,17,BAL,BAL,3,2010100302,54916,PIT,10,REG,1:00,Sun,4,2010
20,-6,10/3/2010,2010,26,DEN,DEN,3,2010100303,54918,TEN,10,REG,1:00,Sun,4,2010
28,2,10/3/2010,2010,26,GB,DET,3,2010100304,54914,GB,10,REG,1:00,Sun,4,2010
16,2,10/3/2010,2010,14,ATL,SF,3,2010100305,54911,ATL,10,REG,1:00,Sun,4,2010
16,2,10/3/2010,2010,14,NO,CAR,3,2010100306,54915,NO,10,REG,1:00,Sun,4,2010
20,17,10/3/2010,2010,3,STL,SEA,3,2010100307,54917,STL,10,REG,1:00,Sun,4,2010
31,3,10/3/2010,2010,28,JAC,IND,3,2010100308,54919,JAC,10,REG,4:05,Sun,4,2010
24,-7,10/3/2010,2010,31,HOU,HOU,3,2010100309,54920,OAK,10,REG,4:05,Sun,4,2010
12,-5,10/3/2010,2010,17,WAS,WAS,3,2010100310,54921,PHI,10,REG,4:15,Sun,4,2010
41,31,10/3/2010,2010,10,SD,ARI,3,2010100311,54922,SD,10,REG,4:15,Sun,4,2010
17,14,10/3/2010,2010,3,NYG,CHI,3,2010100312,54923,NYG,10,REG,8:20,Sun,4,2010
14,-27,10/4/2010,2010,41,NE,NE,4,2010100400,54924,MIA,10,REG,8:30,Mon,4,2010
26,-10,10/10/2010,2010,36,JAC,JAC,10,2010101000,54926,BUF,10,REG,1:00,Sun,5,2010
31,14,10/10/2010,2010,17,BAL,DEN,10,2010101001,54925,BAL,10,REG,1:00,Sun,5,2010
19,10,10/10/2010,2010,9,IND,KC,10,2010101002,54931,IND,10,REG,1:00,Sun,5,2010
16,3,10/10/2010,2010,13,WAS,GB,10,2010101003,54933,WAS,10,REG,1:00,Sun,5,2010
44,38,10/10/2010,2010,6,DET,STL,10,2010101004,54930,DET,10,REG,1:00,Sun,5,2010
6,-17,10/10/2010,2010,23,CHI,CHI,10,2010101005,54927,CAR,10,REG,1:00,Sun,5,2010
21,-3,10/10/2010,2010,24,TB,TB,10,2010101006,54928,CIN,10,REG,1:00,Sun,5,2010
10,-10,10/10/2010,2010,20,ATL,ATL,10,2010101007,54929,CLE,10,REG,1:00,Sun,5,2010
10,-24,10/10/2010,2010,34,NYG,NYG,10,2010101008,54932,HOU,10,REG,1:00,Sun,5,2010
30,10,10/10/2010,2010,20,ARI,NO,10,2010101009,54934,ARI,10,REG,4:05,Sun,5,2010
27,-7,10/10/2010,2010,34,TEN,TEN,10,2010101010,54935,DAL,10,REG,4:15,Sun,5,2010
35,8,10/10/2010,2010,27,OAK,SD,10,2010101011,54936,OAK,10,REG,4:15,Sun,5,2010
24,-3,10/10/2010,2010,27,PHI,PHI,10,2010101012,54937,SF,10,REG,8:20,Sun,5,2010
29,9,10/11/2010,2010,20,NYJ,MIN,11,2010101100,54938,NYJ,10,REG,8:30,Mon,5,2010
20,-3,10/17/2010,2010,23,MIA,MIA,17,2010101700,54940,GB,10,REG,1:00,Sun,6,2010
20,3,10/17/2010,2010,17,STL,SD,17,2010101701,54946,STL,10,REG,1:00,Sun,6,2010
23,3,10/17/2010,2010,20,NE,BAL,17,2010101702,54942,NE,10,REG,1:00,Sun,6,2010
28,18,10/17/2010,2010,10,PIT,CLE,17,2010101703,54945,PIT,10,REG,1:00,Sun,6,2010
35,4,10/17/2010,2010,31,HOU,KC,17,2010101704,54941,HOU,10,REG,1:00,Sun,6,2010
28,8,10/17/2010,2010,20,NYG,DET,17,2010101705,54943,NYG,10,REG,1:00,Sun,6,2010
31,14,10/17/2010,2010,17,PHI,ATL,17,2010101706,54944,PHI,10,REG,1:00,Sun,6,2010
20,-3,10/17/2010,2010,23,SEA,SEA,17,2010101707,54939,CHI,10,REG,1:00,Sun,6,2010
6,-25,10/17/2010,2010,31,NO,NO,17,2010101708,54947,TB,10,REG,1:00,Sun,6,2010
20,-4,10/17/2010,2010,24,NYJ,NYJ,17,2010101709,54948,DEN,10,REG,4:05,Sun,6,2010
17,8,10/17/2010,2010,9,SF,OAK,17,2010101710,54949,SF,10,REG,4:05,Sun,6,2010
24,3,10/17/2010,2010,21,MIN,DAL,17,2010101711,54950,MIN,10,REG,4:15,Sun,6,2010
24,-3,10/17/2010,2010,27,IND,IND,17,2010101712,54951,WAS,10,REG,8:20,Sun,6,2010
3,-27,10/18/2010,2010,30,TEN,TEN,18,2010101800,54952,JAC,10,REG,8:30,Mon,6,2010
39,7,10/24/2010,2010,32,ATL,CIN,24,2010102400,54953,ATL,10,REG,1:00,Sun,7,2010
22,-1,10/24/2010,2010,23,PIT,PIT,24,2010102401,54818,MIA,10,REG,1:00,Sun,7,2010
37,3,10/24/2010,2010,34,BAL,BUF,24,2010102402,54954,BAL,10,REG,1:00,Sun,7,2010
42,22,10/24/2010,2010,20,KC,JAC,24,2010102403,54817,KC,10,REG,1:00,Sun,7,2010
17,-13,10/24/2010,2010,30,CLE,CLE,24,2010102404,54819,NO,10,REG,1:00,Sun,7,2010
14,-3,10/24/2010,2010,17,WAS,WAS,24,2010102405,54816,CHI,10,REG,1:00,Sun,7,2010
23,3,10/24/2010,2010,20,CAR,SF,24,2010102406,54955,CAR,10,REG,1:00,Sun,7,2010
18,1,10/24/2010,2010,17,TB,STL,24,2010102407,54820,TB,10,REG,1:00,Sun,7,2010
37,18,10/24/2010,2010,19,TEN,PHI,24,2010102408,54821,TEN,10,REG,1:00,Sun,7,2010
22,12,10/24/2010,2010,10,SEA,ARI,24,2010102409,54822,SEA,10,REG,4:05,Sun,7,2010
20,-3,10/24/2010,2010,23,NE,NE,24,2010102410,54823,SD,10,REG,4:15,Sun,7,2010
14,-45,10/24/2010,2010,59,OAK,OAK,24,2010102411,54824,DEN,10,REG,4:15,Sun,7,2010
28,4,10/24/2010,2010,24,GB,MIN,24,2010102412,54825,GB,10,REG,8:20,Sun,7,2010
35,-6,10/25/2010,2010,41,NYG,NYG,25,2010102500,54826,DAL,10,REG,8:30,Mon,7,2010
24,8,10/31/2010,2010,16,SF,DEN,31,2010103100,54833,SF,10,REG,1:00,Sun,8,2010
17,-18,10/31/2010,2010,35,JAC,JAC,31,2010103101,54828,DAL,10,REG,1:00,Sun,8,2010
14,-8,10/31/2010,2010,22,MIA,MIA,31,2010103102,54827,CIN,10,REG,1:00,Sun,8,2010
13,3,10/31/2010,2010,10,KC,BUF,31,2010103103,54830,KC,10,REG,1:00,Sun,8,2010
37,12,10/31/2010,2010,25,DET,WAS,31,2010103104,54829,DET,10,REG,1:00,Sun,8,2010
20,10,10/31/2010,2010,10,STL,CAR,31,2010103105,54832,STL,10,REG,1:00,Sun,8,2010
0,-9,10/31/2010,2010,9,GB,GB,31,2010103106,54831,NYJ,10,REG,1:00,Sun,8,2010
33,8,10/31/2010,2010,25,SD,TEN,31,2010103107,54834,SD,10,REG,4:05,Sun,8,2010
28,10,10/31/2010,2010,18,NE,MIN,31,2010103108,54835,NE,10,REG,4:15,Sun,8,2010
35,-3,10/31/2010,2010,38,TB,TB,31,2010103109,54837,ARI,10,REG,4:15,Sun,8,2010
33,30,10/31/2010,2010,3,OAK,SEA,31,2010103110,54836,OAK,10,REG,4:15,Sun,8,2010
20,10,10/31/2010,2010,10,NO,PIT,31,2010103111,54838,NO,10,REG,8:20,Sun,8,2010
30,13,11/1/2010,2010,17,IND,HOU,1,2010110100,54839,IND,11,REG,8:30,Mon,8,2010
20,-3,11/7/2010,2010,23,NYJ,NYJ,7,2010110700,54845,DET,11,REG,1:00,Sun,9,2010
26,16,11/7/2010,2010,10,BAL,MIA,7,2010110701,54841,BAL,11,REG,1:00,Sun,9,2010
34,20,11/7/2010,2010,14,CLE,NE,7,2010110702,54844,CLE,11,REG,1:00,Sun,9,2010
23,-6,11/7/2010,2010,29,SD,SD,7,2010110703,54846,HOU,11,REG,1:00,Sun,9,2010
19,-3,11/7/2010,2010,22,CHI,CHI,7,2010110704,54842,BUF,11,REG,1:00,Sun,9,2010
27,3,11/7/2010,2010,24,MIN,ARI,7,2010110705,54847,MIN,11,REG,1:00,Sun,9,2010
27,6,11/7/2010,2010,21,ATL,TB,7,2010110706,54840,ATL,11,REG,1:00,Sun,9,2010
3,-31,11/7/2010,2010,34,NO,NO,7,2010110707,54843,CAR,11,REG,1:00,Sun,9,2010
7,-34,11/7/2010,2010,41,NYG,NYG,7,2010110708,54848,SEA,11,REG,4:05,Sun,9,2010
26,2,11/7/2010,2010,24,PHI,IND,7,2010110709,54849,PHI,11,REG,4:15,Sun,9,2010
23,3,11/7/2010,2010,20,OAK,KC,7,2010110710,54850,OAK,11,REG,4:15,Sun,9,2010
45,38,11/7/2010,2010,7,GB,DAL,7,2010110711,54851,GB,11,REG,8:20,Sun,9,2010
21,-6,11/8/2010,2010,27,PIT,PIT,8,2010110800,54852,CIN,11,REG,8:30,Mon,9,2010
26,5,11/11/2010,2010,21,ATL,BAL,11,2010111100,54853,ATL,11,REG,8:20,Thu,10,2010
29,12,11/14/2010,2010,17,MIA,TEN,14,2010111400,54859,MIA,11,REG,1:00,Sun,10,2010
20,-6,11/14/2010,2010,26,NYJ,NYJ,14,2010111401,54856,CLE,11,REG,1:00,Sun,10,2010
23,6,11/14/2010,2010,17,IND,CIN,14,2010111402,54857,IND,11,REG,1:00,Sun,10,2010
31,7,11/14/2010,2010,24,JAC,HOU,14,2010111403,54858,JAC,11,REG,1:00,Sun,10,2010
27,14,11/14/2010,2010,13,CHI,MIN,14,2010111404,54855,CHI,11,REG,1:00,Sun,10,2010
31,15,11/14/2010,2010,16,TB,CAR,14,2010111405,54860,TB,11,REG,1:00,Sun,10,2010
14,2,11/14/2010,2010,12,BUF,DET,14,2010111406,54854,BUF,11,REG,1:00,Sun,10,2010
49,20,11/14/2010,2010,29,DEN,KC,14,2010111407,54861,DEN,11,REG,4:05,Sun,10,2010
20,-13,11/14/2010,2010,33,DAL,DAL,14,2010111408,54862,NYG,11,REG,4:15,Sun,10,2010
18,-18,11/14/2010,2010,36,SEA,SEA,14,2010111409,54956,ARI,11,REG,4:15,Sun,10,2010
23,3,11/14/2010,2010,20,SF,STL,14,2010111410,54957,SF,11,REG,4:15,Sun,10,2010
26,-13,11/14/2010,2010,39,NE,NE,14,2010111411,54958,PIT,11,REG,8:20,Sun,10,2010
28,-31,11/15/2010,2010,59,PHI,PHI,15,2010111500,54959,WAS,11,REG,8:30,Mon,10,2010
0,-16,11/18/2010,2010,16,CHI,CHI,18,2010111800,54960,MIA,11,REG,8:20,Thu,11,2010
13,-24,11/21/2010,2010,37,BAL,BAL,21,2010112100,54961,CAR,11,REG,1:00,Sun,11,2010
30,3,11/21/2010,2010,27,NYJ,HOU,21,2010112101,54967,NYJ,11,REG,1:00,Sun,11,2010
31,-18,11/21/2010,2010,49,BUF,BUF,21,2010112102,54962,CIN,11,REG,1:00,Sun,11,2010
35,32,11/21/2010,2010,3,PIT,OAK,21,2010112103,54968,PIT,11,REG,1:00,Sun,11,2010
24,4,11/21/2010,2010,20,JAC,CLE,21,2010112104,54964,JAC,11,REG,1:00,Sun,11,2010
35,16,11/21/2010,2010,19,DAL,DET,21,2010112105,54963,DAL,11,REG,1:00,Sun,11,2010
3,-28,11/21/2010,2010,31,GB,GB,21,2010112106,54966,MIN,11,REG,1:00,Sun,11,2010
34,15,11/21/2010,2010,19,NO,SEA,21,2010112107,54970,NO,11,REG,4:05,Sun,11,2010
16,-3,11/21/2010,2010,19,WAS,WAS,21,2010112108,54969,TEN,11,REG,1:00,Sun,11,2010
31,18,11/21/2010,2010,13,KC,ARI,21,2010112109,54965,KC,11,REG,1:00,Sun,11,2010
17,-17,11/21/2010,2010,34,ATL,ATL,21,2010112110,54971,STL,11,REG,4:05,Sun,11,2010
0,-21,11/21/2010,2010,21,TB,TB,21,2010112111,54972,SF,11,REG,4:05,Sun,11,2010
31,3,11/21/2010,2010,28,NE,IND,21,2010112112,54973,NE,11,REG,4:15,Sun,11,2010
27,10,11/21/2010,2010,17,PHI,NYG,21,2010112113,54974,PHI,11,REG,8:20,Sun,11,2010
35,21,11/22/2010,2010,14,SD,DEN,22,2010112200,54975,SD,11,REG,8:30,Mon,11,2010
24,-21,11/25/2010,2010,45,NE,NE,25,2010112500,54976,DET,11,REG,12:30,Thu,12,2010
27,-3,11/25/2010,2010,30,NO,NO,25,2010112501,54977,DAL,11,REG,4:15,Thu,12,2010
26,16,11/25/2010,2010,10,NYJ,CIN,25,2010112502,54978,NYJ,11,REG,8:20,Thu,12,2010
24,4,11/28/2010,2010,20,NYG,JAC,28,2010112800,54985,NYG,11,REG,1:00,Sun,12,2010
16,-3,11/28/2010,2010,19,PIT,PIT,28,2010112801,54981,BUF,11,REG,1:00,Sun,12,2010
20,20,11/28/2010,2010,0,HOU,TEN,28,2010112802,54984,HOU,11,REG,1:00,Sun,12,2010
13,-4,11/28/2010,2010,17,MIN,MIN,28,2010112803,54986,WAS,11,REG,1:00,Sun,12,2010
31,5,11/28/2010,2010,26,CHI,PHI,28,2010112804,54982,CHI,11,REG,4:15,Sun,12,2010
20,3,11/28/2010,2010,17,ATL,GB,28,2010112805,54979,ATL,11,REG,1:00,Sun,12,2010
17,7,11/28/2010,2010,10,BAL,TB,28,2010112806,54980,BAL,11,REG,4:15,Sun,12,2010
24,1,11/28/2010,2010,23,CLE,CAR,28,2010112807,54983,CLE,11,REG,1:00,Sun,12,2010
24,-18,11/28/2010,2010,42,KC,KC,28,2010112808,54987,SEA,11,REG,4:05,Sun,12,2010
17,-16,11/28/2010,2010,33,MIA,MIA,28,2010112809,54988,OAK,11,REG,4:05,Sun,12,2010
33,-3,11/28/2010,2010,36,STL,STL,28,2010112810,54989,DEN,11,REG,4:15,Sun,12,2010
14,-22,11/28/2010,2010,36,SD,SD,28,2010112811,54990,IND,11,REG,8:20,Sun,12,2010
6,-21,11/29/2010,2010,27,SF,SF,29,2010112900,54991,ARI,11,REG,8:30,Mon,12,2010
34,10,12/2/2010,2010,24,PHI,HOU,2,2010120200,54992,PHI,12,REG,8:20,Thu,13,2010
38,24,12/5/2010,2010,14,MIN,BUF,5,2010120500,54998,MIN,12,REG,1:00,Sun,13,2010
10,-3,12/5/2010,2010,13,CLE,CLE,5,2010120501,54997,MIA,12,REG,1:00,Sun,13,2010
6,-11,12/5/2010,2010,17,JAC,JAC,5,2010120502,55001,TEN,12,REG,1:00,Sun,13,2010
10,4,12/5/2010,2010,6,KC,DEN,5,2010120503,54996,KC,12,REG,1:00,Sun,13,2010
31,24,12/5/2010,2010,7,NYG,WAS,5,2010120504,54999,NYG,12,REG,1:00,Sun,13,2010
20,-4,12/5/2010,2010,24,CHI,CHI,5,2010120505,54994,DET,12,REG,1:00,Sun,13,2010
34,18,12/5/2010,2010,16,GB,SF,5,2010120506,54995,GB,12,REG,1:00,Sun,13,2010
24,-4,12/5/2010,2010,28,ATL,ATL,5,2010120507,55000,TB,12,REG,4:15,Sun,13,2010
30,-4,12/5/2010,2010,34,NO,NO,5,2010120508,54993,CIN,12,REG,1:00,Sun,13,2010
13,-15,12/5/2010,2010,28,OAK,OAK,5,2010120509,55002,SD,12,REG,4:05,Sun,13,2010
35,-3,12/5/2010,2010,38,DAL,DAL,5,2010120510,55004,IND,12,REG,4:15,Sun,13,2010
6,-13,12/5/2010,2010,19,STL,STL,5,2010120511,55003,ARI,12,REG,4:15,Sun,13,2010
31,17,12/5/2010,2010,14,SEA,CAR,5,2010120512,55005,SEA,12,REG,4:15,Sun,13,2010
10,-3,12/5/2010,2010,13,PIT,PIT,5,2010120513,55006,BAL,12,REG,8:20,Sun,13,2010
45,42,12/6/2010,2010,3,NE,NYJ,6,2010120600,55007,NE,12,REG,8:30,Mon,13,2010
28,-2,12/9/2010,2010,30,IND,IND,9,2010120900,55008,TEN,12,REG,8:20,Thu,14,2010
7,-29,12/12/2010,2010,36,NE,NE,12,2010121200,55009,CHI,12,REG,4:15,Sun,14,2010
13,7,12/12/2010,2010,6,BUF,CLE,12,2010121201,55010,BUF,12,REG,1:00,Sun,14,2010
23,16,12/12/2010,2010,7,PIT,CIN,12,2010121202,55011,PIT,12,REG,1:00,Sun,14,2010
38,7,12/12/2010,2010,31,JAC,OAK,12,2010121203,55012,JAC,12,REG,1:00,Sun,14,2010
16,-1,12/12/2010,2010,17,TB,TB,12,2010121204,55013,WAS,12,REG,1:00,Sun,14,2010
7,4,12/12/2010,2010,3,DET,GB,12,2010121205,55014,DET,12,REG,1:00,Sun,14,2010
10,-21,12/12/2010,2010,31,ATL,ATL,12,2010121207,55016,CAR,12,REG,1:00,Sun,14,2010
31,18,12/12/2010,2010,13,NO,STL,12,2010121208,55017,NO,12,REG,4:05,Sun,14,2010
40,19,12/12/2010,2010,21,SF,SEA,12,2010121209,55018,SF,12,REG,4:05,Sun,14,2010
6,-4,12/12/2010,2010,10,MIA,MIA,12,2010121210,55020,NYJ,12,REG,4:15,Sun,14,2010
43,30,12/12/2010,2010,13,ARI,DEN,12,2010121211,55019,ARI,12,REG,4:15,Sun,14,2010
31,31,12/12/2010,2010,0,SD,KC,12,2010121212,55021,SD,12,REG,4:15,Sun,14,2010
27,-3,12/12/2010,2010,30,PHI,PHI,12,2010121213,55022,DAL,12,REG,8:20,Sun,14,2010
28,-6,12/13/2010,2010,34,BAL,BAL,13,2010121300,55023,HOU,12,REG,8:30,Mon,14,2010
3,-18,12/13/2010,2010,21,NYG,NYG,13,2010121301,55015,MIN,12,REG,7:20,Mon,14,2010
34,27,12/16/2010,2010,7,SD,SF,16,2010121600,55024,SD,12,REG,8:20,Thu,15,2010
13,-14,12/19/2010,2010,27,KC,KC,19,2010121900,55032,STL,12,REG,1:00,Sun,15,2010
14,-3,12/19/2010,2010,17,BUF,BUF,19,2010121901,55030,MIA,12,REG,1:00,Sun,15,2010
19,2,12/19/2010,2010,17,CIN,CLE,19,2010121902,55027,CIN,12,REG,1:00,Sun,15,2010
34,10,12/19/2010,2010,24,IND,JAC,19,2010121903,55029,IND,12,REG,1:00,Sun,15,2010
31,14,12/19/2010,2010,17,TEN,HOU,19,2010121904,55034,TEN,12,REG,1:00,Sun,15,2010
33,3,12/19/2010,2010,30,DAL,WAS,19,2010121905,55028,DAL,12,REG,1:00,Sun,15,2010
31,-7,12/19/2010,2010,38,PHI,PHI,19,2010121906,55031,NYG,12,REG,1:00,Sun,15,2010
19,7,12/19/2010,2010,12,CAR,ARI,19,2010121907,55026,CAR,12,REG,1:00,Sun,15,2010
20,-3,12/19/2010,2010,23,DET,DET,19,2010121908,55033,TB,12,REG,1:00,Sun,15,2010
30,6,12/19/2010,2010,24,BAL,NO,19,2010121909,55025,BAL,12,REG,1:00,Sun,15,2010
18,-16,12/19/2010,2010,34,ATL,ATL,19,2010121910,55035,SEA,12,REG,4:05,Sun,15,2010
17,-5,12/19/2010,2010,22,NYJ,NYJ,19,2010121911,55037,PIT,12,REG,4:15,Sun,15,2010
39,16,12/19/2010,2010,23,OAK,DEN,19,2010121912,55036,OAK,12,REG,4:15,Sun,15,2010
31,4,12/19/2010,2010,27,NE,GB,19,2010121913,55038,NE,12,REG,8:20,Sun,15,2010
14,-26,12/20/2010,2010,40,CHI,CHI,20,2010122000,55039,MIN,12,REG,8:30,Mon,15,2010
27,24,12/23/2010,2010,3,PIT,CAR,23,2010122300,55040,PIT,12,REG,8:20,Thu,16,2010
27,1,12/25/2010,2010,26,ARI,DAL,25,2010122500,55041,ARI,12,REG,7:30,Sat,16,2010
38,4,12/26/2010,2010,34,CHI,NYJ,26,2010122600,55043,CHI,12,REG,1:00,Sun,16,2010
3,-31,12/26/2010,2010,34,NE,NE,26,2010122601,55042,BUF,12,REG,1:00,Sun,16,2010
10,-10,12/26/2010,2010,20,BAL,BAL,26,2010122602,55044,CLE,12,REG,1:00,Sun,16,2010
34,20,12/26/2010,2010,14,KC,TEN,26,2010122603,55046,KC,12,REG,1:00,Sun,16,2010
38,23,12/26/2010,2010,15,TB,SEA,26,2010122605,55050,TB,12,REG,4:15,Sun,16,2010
25,8,12/26/2010,2010,17,STL,SF,26,2010122606,55049,STL,12,REG,1:00,Sun,16,2010
27,-7,12/26/2010,2010,34,DET,DET,26,2010122607,55047,MIA,12,REG,1:00,Sun,16,2010
17,-3,12/26/2010,2010,20,WAS,WAS,26,2010122608,55045,JAC,12,REG,1:00,Sun,16,2010
24,1,12/26/2010,2010,23,DEN,HOU,26,2010122609,55051,DEN,12,REG,4:05,Sun,16,2010
26,-5,12/26/2010,2010,31,IND,IND,26,2010122610,55052,OAK,12,REG,4:05,Sun,16,2010
45,28,12/26/2010,2010,17,GB,NYG,26,2010122611,55053,GB,12,REG,4:15,Sun,16,2010
34,14,12/26/2010,2010,20,CIN,SD,26,2010122612,55054,CIN,12,REG,4:05,Sun,16,2010
14,-3,12/27/2010,2010,17,NO,NO,27,2010122700,55055,ATL,12,REG,8:30,Mon,16,2010
14,-10,12/28/2010,2010,24,MIN,MIN,28,2010122800,55048,PHI,12,REG,8:00,Tue,16,2010
38,31,1/2/2010,2010,7,NE,MIA,2,2011010200,55064,NE,1,REG,1:00,Sun,17,2010
38,31,1/2/2010,2010,7,NYJ,BUF,2,2011010201,55066,NYJ,1,REG,1:00,Sun,17,2010
13,6,1/2/2010,2010,7,BAL,CIN,2,2011010202,55057,BAL,1,REG,1:00,Sun,17,2010
9,-32,1/2/2010,2010,41,PIT,PIT,2,2011010203,55058,CLE,1,REG,1:00,Sun,17,2010
