Team,Penalty,NDate,Opponent,Player,Position,Week,Year,PenaltyIndex
NYG,Unsportsmanlike Conduct,12/14/2015,MIA,M.Newhouse,G,14,2015,NYG-2015-93
NYG,Offensive Holding,12/20/2015,CAR,T.Jacobs,DB,15,2015,NYG-2015-94
NYG,Unnecessary Roughness,12/20/2015,CAR,L.Collins,SS,15,2015,NYG-2015-95
NYG,Illegal Block Above the Waist,12/20/2015,CAR,P.Amukamara,CB,15,2015,NYG-2015-96
NYG,Unnecessary Roughness,12/20/2015,CAR,O.Beckham Jr.,WR,15,2015,NYG-2015-97
NYG,Offensive Pass Interference,12/20/2015,CAR,W.Tye,TE,15,2015,NYG-2015-98
NYG,Offensive Pass Interference,12/20/2015,CAR,O.Beckham Jr.,WR,15,2015,NYG-2015-99
NYG,Unnecessary Roughness,12/20/2015,CAR,O.Beckham Jr.,WR,15,2015,NYG-2015-100
NYG,False Start,12/20/2015,CAR,M.White,WR,15,2015,NYG-2015-101
NYG,Unnecessary Roughness,12/20/2015,CAR,O.Beckham Jr.,WR,15,2015,NYG-2015-102
NYG,Defensive Offside,12/27/2015,MIN,J.Bromley,DT,16,2015,NYG-2015-103
NYG,Delay of Game,12/27/2015,MIN,E.Manning,QB,16,2015,NYG-2015-104
NYG,Defensive Offside,12/27/2015,MIN,R.Ayers Jr.,DE,16,2015,NYG-2015-105
NYG,False Start,12/27/2015,MIN,M.Newhouse,G,16,2015,NYG-2015-106
NYG,Unnecessary Roughness,12/27/2015,MIN,E.Flowers,T,16,2015,NYG-2015-107
NYG,Offensive Holding,12/27/2015,MIN,E.Flowers,T,16,2015,NYG-2015-108
NYG,Illegal Use of Hands,12/27/2015,MIN,J.Pugh,G,16,2015,NYG-2015-109
NYG,Disqualification,12/27/2015,MIN,J.Thomas,OLB,16,2015,NYG-2015-110
NYG,Illegal Shift,12/27/2015,MIN,W.Tye,TE,16,2015,NYG-2015-111
NYG,Offensive Holding,01/03/2016,PHI,J.Jerry,G,17,2015,NYG-2015-112
NYG,Neutral Zone Infraction,01/03/2016,PHI,G.Selvie,DE,17,2015,NYG-2015-113
NYG,False Start,01/03/2016,PHI,O.Beckham Jr.,WR,17,2015,NYG-2015-114
PHI,Offensive Holding,09/14/2015,ATL,L.Johnson,T,1,2015,PHI-2015-0
PHI,Defensive Pass Interference,09/14/2015,ATL,B.Maxwell,DB,1,2015,PHI-2015-1
PHI,Delay of Game,09/14/2015,ATL,D.Jones,P,1,2015,PHI-2015-2
PHI,Illegal Block Above the Waist,09/14/2015,ATL,W.Thurmond,DB,1,2015,PHI-2015-3
PHI,Offensive Holding,09/14/2015,ATL,B.Maxwell,DB,1,2015,PHI-2015-4
PHI,Illegal Contact,09/14/2015,ATL,K.Alonso,LB,1,2015,PHI-2015-5
PHI,Offensive Holding,09/14/2015,ATL,A.Barbre,T,1,2015,PHI-2015-6
PHI,Offensive Holding,09/14/2015,ATL,A.Gardner,G,1,2015,PHI-2015-7
PHI,False Start,09/14/2015,ATL,J.Peters,T,1,2015,PHI-2015-8
PHI,Face Mask (15 Yards),09/14/2015,ATL,D.Murray,RB,1,2015,PHI-2015-9
PHI,Offensive Holding,09/14/2015,ATL,B.Celek,TE,1,2015,PHI-2015-10
PHI,Offensive Pass Interference,09/14/2015,ATL,N.Agholor,WR,1,2015,PHI-2015-11
PHI,Offensive Holding,09/14/2015,ATL,J.Kelce,C,1,2015,PHI-2015-12
PHI,Offensive Holding,09/14/2015,ATL,J.Kelce,C,1,2015,PHI-2015-13
PHI,Offensive Pass Interference,09/20/2015,DAL,Z.Ertz,TE,2,2015,PHI-2015-14
PHI,Neutral Zone Infraction,09/20/2015,DAL,V.Curry,DE,2,2015,PHI-2015-15
PHI,Unnecessary Roughness,09/20/2015,DAL,V.Curry,DE,2,2015,PHI-2015-16
PHI,Defensive Holding,09/20/2015,DAL,D.Ryans,ILB,2,2015,PHI-2015-17
PHI,Illegal Use of Hands,09/20/2015,DAL,D.Ryans,ILB,2,2015,PHI-2015-18
PHI,Illegal Contact,09/20/2015,DAL,B.Maxwell,DB,2,2015,PHI-2015-19
PHI,Illegal Use of Hands,09/20/2015,DAL,J.Peters,T,2,2015,PHI-2015-20
PHI,Offensive Holding,09/20/2015,DAL,A.Barbre,T,2,2015,PHI-2015-21
PHI,Delay of Game,09/20/2015,DAL,S.Bradford,QB,2,2015,PHI-2015-22
PHI,Neutral Zone Infraction,10/04/2015,WAS,F.Cox,DE,4,2015,PHI-2015-31
PHI,Illegal Shift,10/04/2015,WAS,J.Huff,WR,4,2015,PHI-2015-32
PHI,Defensive Pass Interference,10/04/2015,WAS,E.Rowe,CB,4,2015,PHI-2015-33
PHI,Illegal Formation,10/04/2015,WAS,N.Agholor,WR,4,2015,PHI-2015-34
PHI,Offensive Holding,10/04/2015,WAS,J.Kelce,C,4,2015,PHI-2015-35
PHI,Offensive Pass Interference,10/04/2015,WAS,J.Matthews,WR,4,2015,PHI-2015-36
PHI,Unnecessary Roughness,10/04/2015,WAS,E.Rowe,CB,4,2015,PHI-2015-37
PHI,Offensive Holding,10/04/2015,WAS,B.Celek,TE,4,2015,PHI-2015-38
PHI,Defensive Holding,10/04/2015,WAS,N.Carroll,CB,4,2015,PHI-2015-39
PHI,Defensive Holding,10/04/2015,WAS,N.Carroll,CB,4,2015,PHI-2015-40
PHI,Offensive Pass Interference,10/11/2015,NO,N.Agholor,WR,5,2015,PHI-2015-41
PHI,Offensive Pass Interference,10/11/2015,NO,J.Matthews,WR,5,2015,PHI-2015-42
PHI,False Start,10/11/2015,NO,L.Johnson,T,5,2015,PHI-2015-43
PHI,False Start,10/25/2015,CAR,L.Johnson,T,7,2015,PHI-2015-54
PHI,Unnecessary Roughness,10/25/2015,CAR,N.Goode,ILB,7,2015,PHI-2015-55
PHI,Offensive Holding,10/25/2015,CAR,J.Kelce,C,7,2015,PHI-2015-56
PHI,False Start,10/25/2015,CAR,L.Johnson,T,7,2015,PHI-2015-57
PHI,Encroachment,10/25/2015,CAR,B.Logan,NT,7,2015,PHI-2015-58
PHI,Encroachment,10/25/2015,CAR,B.Logan,NT,7,2015,PHI-2015-59
PHI,Illegal Contact,10/25/2015,CAR,N.Carroll,CB,7,2015,PHI-2015-60
PHI,Offensive Holding,10/25/2015,CAR,M.Tobin,G,7,2015,PHI-2015-61
PHI,False Start,11/08/2015,DAL,L.Johnson,T,9,2015,PHI-2015-62
PHI,Illegal Use of Hands,11/08/2015,DAL,M.Kendricks,ILB,9,2015,PHI-2015-63
PHI,Offensive Holding,11/08/2015,DAL,D.Kelly,G,9,2015,PHI-2015-64
PHI,Taunting,11/08/2015,DAL,B.Graham,LB,9,2015,PHI-2015-65
PHI,Defensive Holding,11/08/2015,DAL,M.Kendricks,ILB,9,2015,PHI-2015-66
PHI,Defensive Pass Interference,11/08/2015,DAL,B.Maxwell,DB,9,2015,PHI-2015-67
PHI,Defensive Pass Interference,11/08/2015,DAL,B.Maxwell,DB,9,2015,PHI-2015-68
PHI,Defensive Holding,11/08/2015,DAL,M.Jenkins,FS,9,2015,PHI-2015-69
PHI,False Start,11/08/2015,DAL,L.Johnson,T,9,2015,PHI-2015-70
PHI,False Start,11/08/2015,DAL,J.Matthews,WR,9,2015,PHI-2015-71
PHI,Defensive Offside,11/15/2015,MIA,M.Kendricks,ILB,10,2015,PHI-2015-72
PHI,False Start,11/15/2015,MIA,J.Kelce,C,10,2015,PHI-2015-73
PHI,Defensive Holding,11/15/2015,MIA,B.Maxwell,DB,10,2015,PHI-2015-74
PHI,Offensive Holding,11/15/2015,MIA,J.Kelce,C,10,2015,PHI-2015-75
PHI,Offensive Holding,11/15/2015,MIA,A.Barbre,T,10,2015,PHI-2015-76
PHI,Offensive Holding,11/15/2015,MIA,J.Kelce,C,10,2015,PHI-2015-77
PHI,Illegal Block Above the Waist,11/15/2015,MIA,S.Ajirotutu,WR,10,2015,PHI-2015-78
PHI,Offensive Holding,11/15/2015,MIA,L.Johnson,T,10,2015,PHI-2015-79
PHI,Defensive Holding,11/15/2015,MIA,N.Carroll,CB,10,2015,PHI-2015-80
PHI,Encroachment,11/15/2015,MIA,F.Cox,DE,10,2015,PHI-2015-81
PHI,Illegal Shift,11/15/2015,MIA,R.Cooper,WR,10,2015,PHI-2015-82
PHI,Defensive Offside,11/22/2015,TB,V.Curry,DE,11,2015,PHI-2015-83
PHI,Defensive Offside,11/22/2015,TB,B.Graham,LB,11,2015,PHI-2015-84
PHI,False Start,11/22/2015,TB,J.Peters,T,11,2015,PHI-2015-85
PHI,Defensive Offside,11/22/2015,TB,C.Barwin,OLB,11,2015,PHI-2015-86
PHI,Unnecessary Roughness,11/22/2015,TB,T.Hart,DE,11,2015,PHI-2015-87
PHI,False Start,11/22/2015,TB,T.Burton,TE,11,2015,PHI-2015-88
PHI,Face Mask (15 Yards),11/26/2015,DET,L.Johnson,T,12,2015,PHI-2015-89
PHI,Offensive Holding,11/26/2015,DET,M.Tobin,G,12,2015,PHI-2015-90
PHI,Unsportsmanlike Conduct,11/26/2015,DET,N.Agholor,WR,12,2015,PHI-2015-91
PHI,Offensive Holding,12/06/2015,NE,L.Johnson,T,13,2015,PHI-2015-92
PHI,Illegal Use of Hands,12/06/2015,NE,J.Peters,T,13,2015,PHI-2015-93
PHI,Illegal Block Above the Waist,12/06/2015,NE,K.Barner,RB,13,2015,PHI-2015-94
PHI,Delay of Game,12/06/2015,NE,S.Bradford,QB,13,2015,PHI-2015-95
PHI,False Start,12/06/2015,NE,J.Peters,T,13,2015,PHI-2015-96
PHI,Face Mask (15 Yards),12/06/2015,NE,A.Barbre,T,13,2015,PHI-2015-97
PHI,Illegal Contact,12/06/2015,NE,B.Maxwell,DB,13,2015,PHI-2015-98
PHI,Offensive Holding,12/06/2015,NE,J.Peters,T,13,2015,PHI-2015-99
PHI,Defensive Pass Interference,12/06/2015,NE,M.Jenkins,FS,13,2015,PHI-2015-100
PHI,Offensive Holding,12/13/2015,BUF,D.Kelly,G,14,2015,PHI-2015-101
PHI,Offensive Holding,12/13/2015,BUF,D.Kelly,G,14,2015,PHI-2015-102
PHI,Offensive Holding,12/13/2015,BUF,B.Celek,TE,14,2015,PHI-2015-103
PHI,Illegal Use of Hands,12/13/2015,BUF,J.Peters,T,14,2015,PHI-2015-104
PHI,Unnecessary Roughness,12/13/2015,BUF,R.Cooper,WR,14,2015,PHI-2015-105
PHI,False Start,12/20/2015,ARI,N.Agholor,WR,15,2015,PHI-2015-106
PHI,Offensive Holding,12/20/2015,ARI,R.Mathews,RB,15,2015,PHI-2015-107
PHI,Illegal Block Above the Waist,12/20/2015,ARI,C.Maragos,FS,15,2015,PHI-2015-108
PHI,Defensive Pass Interference,12/20/2015,ARI,J.Watkins,DB,15,2015,PHI-2015-109
PHI,False Start,12/20/2015,ARI,J.Peters,T,15,2015,PHI-2015-110
PHI,False Start,12/26/2015,WAS,J.Peters,T,16,2015,PHI-2015-111
PHI,Unnecessary Roughness,12/26/2015,WAS,M.Jenkins,FS,16,2015,PHI-2015-112
PHI,Intentional Grounding,12/26/2015,WAS,S.Bradford,QB,16,2015,PHI-2015-113
PHI,Offensive Holding,12/26/2015,WAS,J.Peters,T,16,2015,PHI-2015-114
PHI,Illegal Substitution,12/26/2015,WAS,K.Barner,RB,16,2015,PHI-2015-115
PHI,Illegal Formation,12/26/2015,WAS,L.Johnson,T,16,2015,PHI-2015-116
PHI,False Start,12/26/2015,WAS,M.Tobin,G,16,2015,PHI-2015-117
PHI,False Start,12/26/2015,WAS,A.Barbre,T,16,2015,PHI-2015-118
PHI,Defensive Delay of Game,12/26/2015,WAS,W.Thurmond,DB,16,2015,PHI-2015-119
PHI,Offensive Holding,12/26/2015,WAS,J.Matthews,WR,16,2015,PHI-2015-120
WAS,False Start,09/13/2015,MIA,Trent.Williams,T,1,2015,WAS-2015-0
WAS,Offensive Pass Interference,09/13/2015,MIA,P.Garcon,WR,1,2015,WAS-2015-1
WAS,Offensive Holding,09/13/2015,MIA,J.Reed,TE,1,2015,WAS-2015-2
WAS,Roughing the Passer,09/13/2015,MIA,C.Baker,NT,1,2015,WAS-2015-3
WAS,Illegal Use of Hands,09/13/2015,MIA,C.Culliver,DB,1,2015,WAS-2015-4
WAS,False Start,09/13/2015,MIA,M.Moses,T,1,2015,WAS-2015-5
WAS,Delay of Game,09/13/2015,MIA,K.Cousins,QB,1,2015,WAS-2015-6
WAS,Offensive Pass Interference,09/13/2015,MIA,J.Reed,TE,1,2015,WAS-2015-7
WAS,Offensive Holding,09/13/2015,MIA,T.Nsekhe,T,1,2015,WAS-2015-8
WAS,Defensive Pass Interference,09/13/2015,MIA,K.Robinson,ILB,1,2015,WAS-2015-9
WAS,Offensive Holding,09/13/2015,MIA,D.Carrier,TE,1,2015,WAS-2015-10
WAS,Personal Foul,09/13/2015,MIA,M.Moses,T,1,2015,WAS-2015-11
WAS,Offensive Holding,09/13/2015,MIA,M.Moses,T,1,2015,WAS-2015-12
WAS,Offensive Holding,09/20/2015,STL,J.Reed,TE,2,2015,WAS-2015-13
WAS,Defensive Offside,09/20/2015,STL,R.Kerrigan,OLB,2,2015,WAS-2015-14
WAS,Offensive Holding,09/20/2015,STL,J.Reed,TE,2,2015,WAS-2015-15
WAS,False Start,09/20/2015,STL,S.Lauvao,G,2,2015,WAS-2015-16
WAS,Illegal Use of Hands,09/20/2015,STL,B.Breeland,CB,2,2015,WAS-2015-17
WAS,Illegal Block Above the Waist,09/20/2015,STL,D.Amerson,CB,2,2015,WAS-2015-18
WAS,Offensive Holding,09/20/2015,STL,S.Lauvao,G,2,2015,WAS-2015-19
WAS,Illegal Formation,10/04/2015,PHI,R.Grant,WR,4,2015,WAS-2015-27
WAS,Clipping,10/04/2015,PHI,M.Moses,T,4,2015,WAS-2015-28
WAS,Illegal Touch Pass,10/04/2015,PHI,J.Reed,TE,4,2015,WAS-2015-29
WAS,Illegal Contact,10/04/2015,PHI,D.Goldson,DB,4,2015,WAS-2015-30
WAS,Offensive Holding,10/04/2015,PHI,M.Moses,T,4,2015,WAS-2015-31
WAS,Unnecessary Roughness,10/04/2015,PHI,Q.Dunbar,WR,4,2015,WAS-2015-32
WAS,Unnecessary Roughness,10/04/2015,PHI,T.Robinson,FS,4,2015,WAS-2015-33
WAS,Face Mask (15 Yards),10/04/2015,PHI,P.Garcon,WR,4,2015,WAS-2015-34
WAS,Ineligible Downfield Pass,10/04/2015,PHI,Trent.Williams,T,4,2015,WAS-2015-35
WAS,Unnecessary Roughness,10/04/2015,PHI,T.Robinson,FS,4,2015,WAS-2015-36
WAS,Roughing the Passer,10/04/2015,PHI,R.Jean Francois,DT,4,2015,WAS-2015-37
WAS,Illegal Use of Hands,10/04/2015,PHI,B.Breeland,CB,4,2015,WAS-2015-38
WAS,Offensive Holding,10/04/2015,PHI,B.Scherff,T,4,2015,WAS-2015-39
WAS,Offensive Holding,10/11/2015,ATL,Trent.Williams,T,5,2015,WAS-2015-40
WAS,Illegal Contact,10/11/2015,ATL,W.Blackmon,CB,5,2015,WAS-2015-41
WAS,Unsportsmanlike Conduct,10/11/2015,ATL,D.Everett,CB,5,2015,WAS-2015-42
WAS,Horse Collar Tackle,10/11/2015,ATL,B.Breeland,CB,5,2015,WAS-2015-43
WAS,Defensive Pass Interference,10/11/2015,ATL,W.Blackmon,CB,5,2015,WAS-2015-44
WAS,Offensive Holding,10/11/2015,ATL,A.McCoy,TE,5,2015,WAS-2015-45
WAS,False Start,10/25/2015,TB,K.Cousins,QB,7,2015,WAS-2015-52
WAS,Delay of Game,10/25/2015,TB,K.Cousins,QB,7,2015,WAS-2015-53
WAS,Unnecessary Roughness,11/08/2015,NE,K.Jarrett,SS,9,2015,WAS-2015-54
WAS,Illegal Contact,11/08/2015,NE,K.Robinson,ILB,9,2015,WAS-2015-55
WAS,False Start,11/08/2015,NE,M.Moses,T,9,2015,WAS-2015-56
WAS,Offensive Holding,11/08/2015,NE,M.Moses,T,9,2015,WAS-2015-57
WAS,Offensive Holding,11/15/2015,NO,R.Grant,WR,10,2015,WAS-2015-58
WAS,Offensive Holding,11/15/2015,NO,M.Moses,T,10,2015,WAS-2015-59
WAS,Offensive Holding,11/15/2015,NO,T.Robinson,FS,10,2015,WAS-2015-60
WAS,False Start,11/15/2015,NO,Trent.Williams,T,10,2015,WAS-2015-61
WAS,Delay of Game,11/15/2015,NO,C.McCoy,QB,10,2015,WAS-2015-62
WAS,Offensive Pass Interference,11/22/2015,CAR,P.Garcon,WR,11,2015,WAS-2015-63
WAS,Neutral Zone Infraction,11/22/2015,CAR,T.Murphy,OLB,11,2015,WAS-2015-64
WAS,Neutral Zone Infraction,11/22/2015,CAR,J.Hatcher,DE,11,2015,WAS-2015-65
WAS,Illegal Contact,11/22/2015,CAR,C.Culliver,DB,11,2015,WAS-2015-66
WAS,Unnecessary Roughness,11/22/2015,CAR,C.Culliver,DB,11,2015,WAS-2015-67
WAS,Defensive Pass Interference,11/22/2015,CAR,K.Jarrett,SS,11,2015,WAS-2015-68
WAS,Offensive Holding,11/22/2015,CAR,J.Reed,TE,11,2015,WAS-2015-69
WAS,Offensive Holding,11/22/2015,CAR,M.Moses,T,11,2015,WAS-2015-70
WAS,Neutral Zone Infraction,11/22/2015,CAR,S.Paea,DE,11,2015,WAS-2015-71
WAS,Encroachment,11/22/2015,CAR,C.Baker,NT,11,2015,WAS-2015-72
WAS,Neutral Zone Infraction,11/22/2015,CAR,C.Baker,NT,11,2015,WAS-2015-73
WAS,Offensive Holding,11/22/2015,CAR,B.Scherff,T,11,2015,WAS-2015-74
WAS,Illegal Block Above the Waist,12/07/2015,DAL,C.Fields,LB,13,2015,WAS-2015-85
WAS,Offensive Pass Interference,12/07/2015,DAL,J.Reed,TE,13,2015,WAS-2015-86
WAS,Illegal Crackback,12/07/2015,DAL,R.Grant,WR,13,2015,WAS-2015-87
WAS,Neutral Zone Infraction,12/07/2015,DAL,R.Jean Francois,DT,13,2015,WAS-2015-88
WAS,Ineligible Downfield Pass,12/07/2015,DAL,J.LeRibeus,G,13,2015,WAS-2015-89
WAS,Offensive Pass Interference,12/07/2015,DAL,P.Garcon,WR,13,2015,WAS-2015-90
WAS,Neutral Zone Infraction,12/07/2015,DAL,J.Hatcher,DE,13,2015,WAS-2015-91
WAS,Defensive Pass Interference,12/07/2015,DAL,B.Breeland,CB,13,2015,WAS-2015-92
WAS,Defensive Pass Interference,12/07/2015,DAL,Q.Dunbar,WR,13,2015,WAS-2015-93
WAS,Illegal Forward Pass,12/07/2015,DAL,J.Crowder,WR,13,2015,WAS-2015-94
WAS,Illegal Block Above the Waist,12/13/2015,CHI,D.Carrier,TE,14,2015,WAS-2015-95
WAS,Offensive Holding,12/13/2015,CHI,M.Moses,T,14,2015,WAS-2015-96
WAS,Neutral Zone Infraction,12/13/2015,CHI,R.Jean Francois,DT,14,2015,WAS-2015-97
WAS,False Start,12/13/2015,CHI,Trent.Williams,T,14,2015,WAS-2015-98
WAS,Defensive Pass Interference,12/13/2015,CHI,W.Blackmon,CB,14,2015,WAS-2015-99
WAS,Delay of Game,12/13/2015,CHI,K.Cousins,QB,14,2015,WAS-2015-100
WAS,Unnecessary Roughness,12/13/2015,CHI,D.Goldson,DB,14,2015,WAS-2015-101
WAS,Offensive Holding,12/13/2015,CHI,D.Young,FB,14,2015,WAS-2015-102
WAS,Offensive Holding,12/13/2015,CHI,Trent.Williams,T,14,2015,WAS-2015-103
WAS,Defensive Offside,12/20/2015,BUF,C.Baker,NT,15,2015,WAS-2015-104
WAS,False Start,12/20/2015,BUF,J.Reed,TE,15,2015,WAS-2015-105
WAS,False Start,12/20/2015,BUF,M.Jones,RB,15,2015,WAS-2015-106
WAS,Encroachment,12/26/2015,PHI,K.Golston,DE,16,2015,WAS-2015-107
WAS,Defensive Pass Interference,12/26/2015,PHI,W.Blackmon,CB,16,2015,WAS-2015-108
WAS,Illegal Formation,12/26/2015,PHI,T.Compton,T,16,2015,WAS-2015-109
WAS,Unnecessary Roughness,12/26/2015,PHI,P.Garcon,WR,16,2015,WAS-2015-110
WAS,Offensive Holding,12/26/2015,PHI,M.Moses,T,16,2015,WAS-2015-111
WAS,Offensive Holding,12/26/2015,PHI,H.Bates,OLB,16,2015,WAS-2015-112
WAS,Neutral Zone Infraction,12/26/2015,PHI,R.Kerrigan,OLB,16,2015,WAS-2015-113
WAS,False Start,12/26/2015,PHI,B.Scherff,T,16,2015,WAS-2015-114
WAS,Delay of Game,12/26/2015,PHI,T.Way,P,16,2015,WAS-2015-115
WAS,Face Mask (15 Yards),12/26/2015,PHI,J.Hatcher,DE,16,2015,WAS-2015-116
WAS,Offensive Holding,01/03/2016,DAL,D.Young,FB,17,2015,WAS-2015-117
WAS,Offensive Pass Interference,01/03/2016,DAL,R.Grant,WR,17,2015,WAS-2015-118
WAS,Offensive Holding,01/03/2016,DAL,M.Moses,T,17,2015,WAS-2015-119
WAS,False Start,01/03/2016,DAL,A.Smith,TE,17,2015,WAS-2015-120
WAS,Illegal Contact,01/03/2016,DAL,C.Fields,LB,17,2015,WAS-2015-121
WAS,Delay of Game,01/10/2016,GB,K.Cousins,QB,18,2015,WAS-2015-122
WAS,Offensive Holding,01/10/2016,GB,C.Williams,CB,18,2015,WAS-2015-123
WAS,Defensive 12 On-field,01/10/2016,GB,R.Jean Francois,DT,18,2015,WAS-2015-124
WAS,Defensive Offside,01/10/2016,GB,T.Murphy,OLB,18,2015,WAS-2015-125
WAS,Defensive 12 On-field,01/10/2016,GB,T.Murphy,OLB,18,2015,WAS-2015-126
WAS,Defensive Offside,01/10/2016,GB,R.Kerrigan,OLB,18,2015,WAS-2015-127
WAS,Encroachment,01/10/2016,GB,R.Kerrigan,OLB,18,2015,WAS-2015-128
WAS,Defensive Pass Interference,01/10/2016,GB,Q.Dunbar,WR,18,2015,WAS-2015-129
WAS,False Start,01/10/2016,GB,J.Reed,TE,18,2015,WAS-2015-130
CHI,False Start,09/13/2015,GB,V.Ducasse,T,1,2015,CHI-2015-0
CHI,Offensive Holding,09/13/2015,GB,J.Bushrod,T,1,2015,CHI-2015-1
CHI,Defensive Offside,09/13/2015,GB,W.Young,LB,1,2015,CHI-2015-2
CHI,Offensive Holding,09/13/2015,GB,M.Slauson,G,1,2015,CHI-2015-3
CHI,Defensive Offside,09/13/2015,GB,J.Allen,LB,1,2015,CHI-2015-4
CHI,Defensive Pass Interference,09/13/2015,GB,S.McManis,CB,1,2015,CHI-2015-5
CHI,False Start,09/13/2015,GB,V.Ducasse,T,1,2015,CHI-2015-6
CHI,Defensive Offside,09/13/2015,GB,W.Young,LB,1,2015,CHI-2015-7
CHI,Defensive Pass Interference,09/13/2015,GB,K.Fuller,CB,1,2015,CHI-2015-8
CHI,Offensive Pass Interference,09/20/2015,ARI,Z.Miller,TE,2,2015,CHI-2015-9
CHI,Defensive Pass Interference,09/20/2015,ARI,K.Fuller,CB,2,2015,CHI-2015-10
CHI,Defensive Pass Interference,09/20/2015,ARI,A.Ball,DB,2,2015,CHI-2015-11
CHI,Defensive Offside,09/20/2015,ARI,W.Sutton,DT,2,2015,CHI-2015-12
CHI,Offensive Holding,09/20/2015,ARI,S.Acho,LB,2,2015,CHI-2015-13
CHI,False Start,09/20/2015,ARI,J.Bushrod,T,2,2015,CHI-2015-14
CHI,Roughing the Passer,09/20/2015,ARI,P.McPhee,LB,2,2015,CHI-2015-15
CHI,False Start,09/20/2015,ARI,W.Montgomery,C,2,2015,CHI-2015-16
CHI,Offensive Holding,09/20/2015,ARI,V.Ducasse,T,2,2015,CHI-2015-17
CHI,False Start,09/20/2015,ARI,V.Ducasse,T,2,2015,CHI-2015-18
CHI,Offensive Holding,09/20/2015,ARI,J.Bushrod,T,2,2015,CHI-2015-19
CHI,Illegal Contact,09/20/2015,ARI,A.Ball,DB,2,2015,CHI-2015-20
CHI,False Start,09/20/2015,ARI,J.Bushrod,T,2,2015,CHI-2015-21
CHI,Delay of Game,09/27/2015,SEA,J.Clausen,QB,3,2015,CHI-2015-22
CHI,False Start,09/27/2015,SEA,K.Long,G,3,2015,CHI-2015-23
CHI,Offensive Holding,09/27/2015,SEA,K.Carey,RB,3,2015,CHI-2015-24
CHI,Offensive Holding,09/27/2015,SEA,V.Ducasse,T,3,2015,CHI-2015-25
CHI,Delay of Game,09/27/2015,SEA,J.Clausen,QB,3,2015,CHI-2015-26
CHI,Neutral Zone Infraction,09/27/2015,SEA,L.Houston,LB,3,2015,CHI-2015-27
CHI,Offensive Holding,10/04/2015,OAK,K.Lee,TE,4,2015,CHI-2015-28
CHI,Offensive Holding,10/04/2015,OAK,K.Lee,TE,4,2015,CHI-2015-29
CHI,Offensive Holding,10/04/2015,OAK,C.Leno Jr.,T,4,2015,CHI-2015-30
CHI,Offensive Holding,10/04/2015,OAK,Z.Miller,TE,4,2015,CHI-2015-31
CHI,Illegal Use of Hands,10/04/2015,OAK,T.Porter,DB,4,2015,CHI-2015-32
CHI,False Start,10/04/2015,OAK,V.Ducasse,T,4,2015,CHI-2015-33
CHI,Offensive Holding,10/04/2015,OAK,V.Ducasse,T,4,2015,CHI-2015-34
CHI,Delay of Game,10/04/2015,OAK,E.Royal,WR,4,2015,CHI-2015-35
CHI,Offensive Holding,10/11/2015,KC,J.Langford,RB,5,2015,CHI-2015-36
CHI,False Start,10/11/2015,KC,Z.Miller,TE,5,2015,CHI-2015-37
CHI,False Start,10/11/2015,KC,C.Leno Jr.,T,5,2015,CHI-2015-38
CHI,Offensive Holding,10/11/2015,KC,M.Bennett,TE,5,2015,CHI-2015-39
CHI,Defensive Holding,10/11/2015,KC,S.McManis,CB,5,2015,CHI-2015-40
CHI,Illegal Use of Hands,10/11/2015,KC,C.Leno Jr.,T,5,2015,CHI-2015-41
CHI,Face Mask (15 Yards),10/11/2015,KC,L.Reynolds,OLB,5,2015,CHI-2015-42
CHI,Defensive Offside,10/18/2015,DET,W.Sutton,DT,6,2015,CHI-2015-43
CHI,Face Mask (15 Yards),10/18/2015,DET,S.Acho,LB,6,2015,CHI-2015-44
CHI,Offensive Holding,10/18/2015,DET,K.Long,G,6,2015,CHI-2015-45
CHI,Offensive Holding,10/18/2015,DET,A.Jeffery,WR,6,2015,CHI-2015-46
CHI,Offensive Holding,10/18/2015,DET,K.Long,G,6,2015,CHI-2015-47
CHI,Offensive Pass Interference,10/18/2015,DET,A.Jeffery,WR,6,2015,CHI-2015-48
CHI,Defensive Pass Interference,10/18/2015,DET,K.Fuller,CB,6,2015,CHI-2015-49
CHI,Roughing the Passer,10/18/2015,DET,P.McPhee,LB,6,2015,CHI-2015-50
CHI,Offensive Holding,11/01/2015,MIN,C.Leno Jr.,T,8,2015,CHI-2015-51
CHI,Unnecessary Roughness,11/01/2015,MIN,S.Acho,LB,8,2015,CHI-2015-52
CHI,Defensive Holding,11/01/2015,MIN,S.McManis,CB,8,2015,CHI-2015-53
CHI,False Start,11/09/2015,SD,M.Slauson,G,9,2015,CHI-2015-54
CHI,Defensive Offside,11/09/2015,SD,L.Houston,LB,9,2015,CHI-2015-55
CHI,Unsportsmanlike Conduct,11/09/2015,SD,K.Long,G,9,2015,CHI-2015-56
CHI,Roughing the Passer,11/09/2015,SD,J.Jenkins,DE,9,2015,CHI-2015-57
CHI,Offensive Holding,11/09/2015,SD,K.Long,G,9,2015,CHI-2015-58
CHI,Defensive Offside,11/09/2015,SD,L.Houston,LB,9,2015,CHI-2015-59
CHI,Unsportsmanlike Conduct,11/15/2015,STL,A.Ball,DB,10,2015,CHI-2015-60
CHI,Offensive Holding,11/15/2015,STL,V.Ducasse,T,10,2015,CHI-2015-61
CHI,False Start,11/15/2015,STL,A.Jeffery,WR,10,2015,CHI-2015-62
